,Environment,Algorithm,Hyperparameter,Value,AUC,Return,P_AUC
0,DRQN-5.json,DRQN-5,optimizer.alpha,0.001,0.8528632343888478,4264.316171944239,0.8703546802059894
1,DRQN-3.json,DRQN-3,optimizer.alpha,3e-05,0.6679089407340834,3339.544703670417,0.7630464103236204
2,DRQN-7.json,DRQN-7,optimizer.alpha,0.0003,0.9736743143517179,4868.371571758589,1.026310525892508
