,Environment,Algorithm,Hyperparameter,Value,AUC,Return,P_AUC
0,DRQN-3.json,DRQN-3,optimizer.alpha,0.001,0.6481917260388601,3240.9586301943004,0.7071387995069005
1,DRQN-7.json,DRQN-7,optimizer.alpha,0.001,0.912576854333539,4562.884271667695,0.9200616100122666
2,DRQN-5.json,DRQN-5,optimizer.alpha,0.001,0.8051024988863965,4025.5124944319823,0.6916587916088118
