,Environment,Algorithm,Goal,Hyperparameter,Value,AUC,Return,Successes
24,gridworldpartial_scratch_hyper_sweep,DQN-ReLU-Gridworld-40,40,optimizer.alpha,0.001,9.622,5028.4,0.9776953224252412
25,gridworldpartial_scratch_hyper_sweep,DQN-FTA-Gridworld-15,15,optimizer.alpha,0.0003,6.561999999999999,1364.8,0.6851347514436077
26,gridworldpartial_scratch_hyper_sweep,DQN-ReLU-Gridworld-45,45,optimizer.alpha,0.001,8.883999999999999,3388.0,0.9452074754936135
27,gridworldpartial_scratch_hyper_sweep,DQN-FTA-Gridworld-150,150,optimizer.alpha,0.0003,8.86,3584.4,0.9843261573261207
28,gridworldpartial_scratch_hyper_sweep,DQN-ReLU-Gridworld-5,5,optimizer.alpha,0.0003,6.606,1375.8,0.6760982589912313
29,gridworldpartial_scratch_hyper_sweep,DQN-FTA-Gridworld-155,155,optimizer.alpha,0.0003,4.46,603.6,0.4716531912809673
30,gridworldpartial_scratch_hyper_sweep,DQN-ReLU-Gridworld-50,50,optimizer.alpha,0.001,9.734,6381.4,0.9909109045287805
31,gridworldpartial_scratch_hyper_sweep,DQN-FTA-Gridworld-160,160,optimizer.alpha,0.0003,9.08,4185.6,0.9868368275337174
32,gridworldpartial_scratch_hyper_sweep,DQN-ReLU-Gridworld-55,55,optimizer.alpha,0.0003,9.575999999999999,5878.6,0.9899115126945898
33,gridworldpartial_scratch_hyper_sweep,DQN-FTA-Gridworld-165,165,optimizer.alpha,0.0003,5.218000000000001,830.0,0.5847758271995692
34,gridworldpartial_scratch_hyper_sweep,DQN-ReLU-Gridworld-60,60,optimizer.alpha,0.0003,8.912,4879.2,0.9863078075250773
35,gridworldpartial_scratch_hyper_sweep,DQN-FTA-Gridworld-170,170,optimizer.alpha,0.001,4.606,804.6,0.532395397144232
36,gridworldpartial_scratch_hyper_sweep,DQN-ReLU-Gridworld-65,65,optimizer.alpha,0.0001,9.528,6016.2,0.9908050460895594
37,gridworldpartial_scratch_hyper_sweep,DQN-FTA-Gridworld-20,20,optimizer.alpha,0.0003,6.575999999999999,1415.6,0.6782173874454258
38,gridworldpartial_scratch_hyper_sweep,DQN-ReLU-Gridworld-70,70,optimizer.alpha,0.0003,9.79,6775.8,0.9895397854786612
39,gridworldpartial_scratch_hyper_sweep,DQN-FTA-Gridworld-25,25,optimizer.alpha,0.0003,6.67,1367.8,0.6817984474223746
40,gridworldpartial_scratch_hyper_sweep,DQN-ReLU-Gridworld-75,75,optimizer.alpha,0.0003,9.191999999999998,4902.4,0.9925980876957791
41,gridworldpartial_scratch_hyper_sweep,DQN-FTA-Gridworld-30,30,optimizer.alpha,0.0003,6.790000000000001,1440.6,0.6877018485390578
42,gridworldpartial_scratch_hyper_sweep,DQN-ReLU-Gridworld-80,80,optimizer.alpha,0.0001,9.762,6004.2,0.9904069748535861
43,gridworldpartial_scratch_hyper_sweep,DQN-FTA-Gridworld-35,35,optimizer.alpha,0.0003,6.638,1348.6,0.666474504188957
44,gridworldpartial_scratch_hyper_sweep,DQN-ReLU-Gridworld-85,85,optimizer.alpha,1e-05,3.0959999999999996,470.0,0.29294676105741535
45,gridworldpartial_scratch_hyper_sweep,DQN-FTA-Gridworld-40,40,optimizer.alpha,0.001,9.576,4685.8,0.9669536598763108
46,gridworldpartial_scratch_hyper_sweep,DQN-ReLU-Gridworld-90,90,optimizer.alpha,0.0003,9.678,6033.8,0.9859119497861204
47,gridworldpartial_scratch_hyper_sweep,DQN-FTA-Gridworld-45,45,optimizer.alpha,0.0003,9.088,3278.2,0.9449761428618728
48,gridworldpartial_scratch_hyper_sweep,DQN-ReLU-Gridworld-95,95,optimizer.alpha,0.0001,9.540000000000001,4735.4,0.9901633057785089
49,gridworldpartial_scratch_hyper_sweep,DQN-FTA-Gridworld-5,5,optimizer.alpha,0.0003,6.386,1242.4,0.6982854601057745
50,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-0,0,optimizer.alpha,0.0003,7.678,2454.0,0.9950499866404734
51,gridworldpartial_scratch_hyper_sweep,DQN-FTA-Gridworld-50,50,optimizer.alpha,0.0003,9.642,6144.0,0.9894101906349103
52,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-10,10,optimizer.alpha,0.0001,8.202000000000002,2763.2,0.9971631205673759
53,gridworldpartial_scratch_hyper_sweep,DQN-FTA-Gridworld-55,55,optimizer.alpha,0.001,9.878000000000002,5720.4,0.9915708422194202
54,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-100,100,optimizer.alpha,0.001,8.556000000000001,3384.0,0.9909277427793339
55,gridworldpartial_scratch_hyper_sweep,DQN-FTA-Gridworld-60,60,optimizer.alpha,0.001,9.040000000000001,4761.8,0.9867519854575392
56,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-105,105,optimizer.alpha,0.0003,9.042,3727.8,0.9983330262268352
57,gridworldpartial_scratch_hyper_sweep,DQN-FTA-Gridworld-65,65,optimizer.alpha,0.001,9.592,5836.8,0.9883070477115556
58,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-110,110,optimizer.alpha,0.0003,9.564,7236.4,1.0
59,gridworldpartial_scratch_hyper_sweep,DQN-FTA-Gridworld-70,70,optimizer.alpha,0.0003,9.874,6804.6,0.9919718178594656
60,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-115,115,optimizer.alpha,0.0003,8.296,3030.0,0.9976147513732183
61,gridworldpartial_scratch_hyper_sweep,DQN-FTA-Gridworld-75,75,optimizer.alpha,0.0003,9.49,4938.2,0.9928062607018419
62,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-120,120,optimizer.alpha,0.001,9.47,3771.2,0.9954245585750859
63,gridworldpartial_scratch_hyper_sweep,DQN-FTA-Gridworld-80,80,optimizer.alpha,0.001,9.868,5915.2,0.9944577122615135
64,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-125,125,optimizer.alpha,0.001,8.898,4050.0,0.996655171207373
65,gridworldpartial_scratch_hyper_sweep,DQN-FTA-Gridworld-85,85,optimizer.alpha,0.0001,2.584,322.6,0.25507423803512796
66,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-130,130,optimizer.alpha,0.0003,9.598,5470.6,0.9993975411695322
67,gridworldpartial_scratch_hyper_sweep,DQN-FTA-Gridworld-90,90,optimizer.alpha,0.0003,9.685999999999998,6138.0,0.9947555896997983
68,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-135,135,optimizer.alpha,0.0003,8.626,4495.8,0.9996779388083736
69,gridworldpartial_scratch_hyper_sweep,DQN-FTA-Gridworld-95,95,optimizer.alpha,0.0003,9.517999999999999,4696.0,0.992701630281298
70,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-140,140,optimizer.alpha,0.0003,9.648,6538.6,0.9997429305912597
71,gridworldpartial_scratch_hyper_sweep,DQN-ReLU-Gridworld-0,0,optimizer.alpha,0.0001,6.506,1299.4,0.7159697231200062
72,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-145,145,optimizer.alpha,0.001,9.084,5189.8,0.9987378471790536
73,gridworldpartial_scratch_hyper_sweep,DQN-ReLU-Gridworld-10,10,optimizer.alpha,0.0001,6.4719999999999995,1352.2,0.7078019580708267
74,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-15,15,optimizer.alpha,0.001,8.842000000000002,3747.0,0.9931339812234578
75,gridworldpartial_scratch_hyper_sweep,DQN-ReLU-Gridworld-100,100,optimizer.alpha,3e-05,3.5439999999999996,582.8,0.29542806641275465
76,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-150,150,optimizer.alpha,0.0003,8.608,4057.2,0.9989359952781026
77,gridworldpartial_scratch_hyper_sweep,DQN-ReLU-Gridworld-105,105,optimizer.alpha,0.0001,9.162,3069.8,0.971254438981344
78,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-155,155,optimizer.alpha,0.001,8.656,3445.8,0.9955934147962043
79,gridworldpartial_scratch_hyper_sweep,DQN-ReLU-Gridworld-110,110,optimizer.alpha,0.0003,9.662,6004.8,0.9865790720550607
80,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-160,160,optimizer.alpha,0.0003,9.112,5019.6,0.9993777941204932
81,gridworldpartial_scratch_hyper_sweep,DQN-ReLU-Gridworld-115,115,optimizer.alpha,3e-05,3.0,442.6,0.261522025095462
82,gridworldpartial_scratch_hyper_sweep,DQN-ReLU-Gridworld-140,140,optimizer.alpha,0.0003,9.508000000000001,5421.0,0.9891071082132645
83,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-165,165,optimizer.alpha,0.0003,8.67,3840.6,0.9996101364522417
84,gridworldpartial_scratch_hyper_sweep,DQN-ReLU-Gridworld-145,145,optimizer.alpha,0.0003,9.238,4830.8,0.9881974234196867
85,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-170,170,optimizer.alpha,0.0003,8.510000000000002,3433.0,0.9995708154506439
86,gridworldpartial_scratch_hyper_sweep,DQN-ReLU-Gridworld-15,15,optimizer.alpha,0.0003,6.686,1449.0,0.683846262085045
87,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-20,20,optimizer.alpha,0.0003,9.39,5120.6,0.9996889580093313
88,gridworldpartial_scratch_hyper_sweep,DQN-ReLU-Gridworld-150,150,optimizer.alpha,0.0003,8.008000000000001,3375.2,0.9834648551950618
89,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-25,25,optimizer.alpha,0.001,8.748,3840.6,0.9956937038048366
90,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-30,30,optimizer.alpha,0.001,9.291999999999998,4437.0,0.9975231664697908
91,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-35,35,optimizer.alpha,0.0003,9.3,4622.4,0.9996661101836395
92,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-40,40,optimizer.alpha,0.0003,9.684000000000001,6907.6,1.0
93,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-45,45,optimizer.alpha,0.0003,9.424000000000001,5427.6,0.9994105288745356
94,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-5,5,optimizer.alpha,0.0003,8.168000000000001,3119.2,0.99703628304453
95,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-50,50,optimizer.alpha,0.0003,9.734,7786.0,1.0
96,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-55,55,optimizer.alpha,0.0003,9.684000000000001,7017.8,1.0
97,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-60,60,optimizer.alpha,0.0003,9.169999999999998,5511.8,1.0
98,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-65,65,optimizer.alpha,0.0003,9.7,6718.4,1.0
99,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-70,70,optimizer.alpha,0.001,9.738,8248.6,0.9997883597883597
100,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-75,75,optimizer.alpha,0.001,9.566,5432.8,0.9993798449612402
101,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-80,80,optimizer.alpha,0.001,9.856,6479.8,0.9983145786399781
102,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-85,85,optimizer.alpha,0.001,8.822,3761.2,0.9979556614201226
103,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-90,90,optimizer.alpha,0.001,9.724,7646.0,0.9993235608528618
104,gridworldpartial_scratch_hyper_sweep,DRQN-FTA-Gridworld-95,95,optimizer.alpha,0.001,9.428,5138.8,0.9990090604996829
105,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-0,0,optimizer.alpha,0.0003,8.584,3071.0,0.9981350291418082
106,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-10,10,optimizer.alpha,0.0003,8.656,3276.4,0.9962985342377619
107,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-100,100,optimizer.alpha,0.0003,8.520000000000001,3484.6,0.9983817851359875
108,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-105,105,optimizer.alpha,0.001,9.121999999999998,3848.6,0.9970535320247208
109,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-110,110,optimizer.alpha,0.0003,9.524000000000001,7562.4,1.0
110,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-115,115,optimizer.alpha,0.0001,8.804,3258.4,0.999080459770115
111,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-120,120,optimizer.alpha,0.0003,8.95,3782.4,1.0
112,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-125,125,optimizer.alpha,0.0003,8.459999999999999,4029.6,1.0
113,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-130,130,optimizer.alpha,0.0003,9.742,5870.6,0.9996932515337423
114,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-135,135,optimizer.alpha,0.0003,8.594,4776.8,1.0
115,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-140,140,optimizer.alpha,0.0003,9.512,6619.0,1.0
116,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-145,145,optimizer.alpha,0.0003,9.226,5620.0,1.0
117,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-15,15,optimizer.alpha,0.0003,8.83,4328.4,0.998608051994945
118,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-150,150,optimizer.alpha,0.0003,9.04,4546.6,1.0
119,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-155,155,optimizer.alpha,0.0003,8.802,3729.4,0.9995975855130783
120,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-160,160,optimizer.alpha,0.0003,8.936,4971.0,0.9990872149841981
121,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-165,165,optimizer.alpha,0.0003,8.918000000000001,4173.0,0.9988692899140661
122,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-170,170,optimizer.alpha,0.0003,8.238,3499.0,1.0
123,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-20,20,optimizer.alpha,0.0001,8.564,4548.6,0.9991296836100407
124,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-25,25,optimizer.alpha,0.0001,8.646,3990.8,0.9996491228070175
125,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-30,30,optimizer.alpha,0.0003,8.568000000000001,4352.8,1.0
126,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-35,35,optimizer.alpha,0.0003,9.046000000000001,4768.0,0.9990479858810966
127,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-40,40,optimizer.alpha,0.0003,9.486,7182.2,1.0
128,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-45,45,optimizer.alpha,0.0001,9.24,5430.8,0.9997101449275363
129,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-5,5,optimizer.alpha,0.0003,8.462,3490.2,0.9983625796887615
130,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-50,50,optimizer.alpha,0.0003,9.802,8164.4,1.0
131,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-55,55,optimizer.alpha,0.0003,9.761999999999999,7399.2,1.0
132,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-60,60,optimizer.alpha,0.0003,8.778,5477.4,1.0
133,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-65,65,optimizer.alpha,0.0001,9.193999999999999,6577.2,1.0
134,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-70,70,optimizer.alpha,0.0003,9.736,8661.2,0.9998005982053838
135,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-75,75,optimizer.alpha,0.001,9.354,5512.2,0.9993993993993995
136,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-80,80,optimizer.alpha,0.0003,9.652,6717.0,1.0
137,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-85,85,optimizer.alpha,0.0003,8.182,3669.0,1.0
138,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-90,90,optimizer.alpha,0.0003,9.366,7456.8,1.0
139,gridworldpartial_scratch_hyper_sweep,DRQN-ReLU-Gridworld-95,95,optimizer.alpha,0.001,9.548,5370.2,0.9990344106199063
