,Environment,Algorithm,AUC_early,AUC_early_low,AUC_early_high,AUC_late,AUC_late_low,AUC_late_high,AUC,AUC_low,AUC_high
0,t_maze_drqn_fta_use_all_steps_offsets,TMaze-DRQN-fta-use-all-steps-1-32-2000,33.24699999999999,32.77307,33.680977999999996,33.575799999999994,33.388594,33.775603,66.82279999999999,66.237878,67.37356899999999
1,t_maze_drqn_fta_use_all_steps_offsets,TMaze-DRQN-fta-use-all-steps-1-32-3000,33.629599999999996,33.43506599999999,33.83328699999999,33.7868,33.574116000000004,34.010768,67.41639999999998,67.086097,67.779501
2,t_maze_drqn_fta_use_all_steps_offsets,TMaze-DRQN-fta-use-all-steps-1-32-4000,33.650079999999996,33.47815799999999,33.819082,33.49836,33.279916,33.704924999999996,67.14844,66.85959699999998,67.443085
