,Environment,Algorithm,Steps,Run,AUC,Return,P_AUC
44,DRQN-5.json,DRQN-5,500000,16,1.0580853052868942,5290.426526434471,1.1309240640681004
45,DRQN-5.json,DRQN-5,500000,10,0.7225955614772145,3612.9778073860725,0.8101797718013304
46,DRQN-5.json,DRQN-5,500000,19,1.1421222633942039,5710.611316971019,1.2499228841621466
47,DRQN-5.json,DRQN-5,500000,28,1.0697646701764327,5348.823350882164,1.1625305970581565
48,DRQN-5.json,DRQN-5,500000,25,0.9992346082540036,4996.173041270018,1.1005682638417476
49,DRQN-5.json,DRQN-5,500000,22,1.0474544001106671,5237.272000553336,1.1323766427625814
50,DRQN-5.json,DRQN-5,500000,2,1.1389178974544145,5694.589487272073,1.2056551981961734
51,DRQN-5.json,DRQN-5,500000,5,1.0688050647192984,5344.025323596492,1.2140112120246254
52,DRQN-5.json,DRQN-5,500000,8,0.9844511366892377,4922.255683446188,1.0745378924638318
53,DRQN-5.json,DRQN-5,500000,17,0.9933422724662174,4966.711362331087,1.090067324638622
54,DRQN-5.json,DRQN-5,500000,14,0.800688861235695,4003.4443061784755,0.8769079539036442
55,DRQN-5.json,DRQN-5,500000,23,0.8015619765526313,4007.8098827631566,0.8833387583971726
56,DRQN-5.json,DRQN-5,500000,29,0.9647439213726743,4823.719606863371,1.0427791005931746
57,DRQN-5.json,DRQN-5,500000,26,1.0465341841522087,5232.670920761044,1.1613594678501067
58,DRQN-5.json,DRQN-5,500000,20,0.8872443574978334,4436.221787489167,0.9576991195866451
59,DRQN-5.json,DRQN-5,500000,11,0.9600027452729959,4800.013726364979,1.0805069103658278
60,DQN-7.json,DQN-7,500000,6,1.0386364207367067,5193.182103683534,1.2215769283883655
61,DQN-7.json,DQN-7,500000,21,1.0769659877654139,5384.82993882707,1.2465101391263973
62,DQN-7.json,DQN-7,500000,9,0.9257531489116804,4628.765744558402,1.1332986057138024
63,DQN-7.json,DQN-7,500000,0,1.1633716677840646,5816.858338920323,1.3293109848189408
64,DQN-7.json,DQN-7,500000,12,0.9803348729237892,4901.674364618946,1.1413124711286295
65,DQN-7.json,DQN-7,500000,3,0.9196866294843626,4598.433147421813,1.0677894517673248
66,DQN-7.json,DQN-7,500000,24,0.893595176936586,4467.97588468293,1.038346114709015
67,DQN-7.json,DQN-7,500000,15,0.9854876333743315,4927.438166871658,1.1386763671924742
68,DQN-7.json,DQN-7,500000,18,1.178073138703591,5890.365693517955,1.3416320602732705
69,DQN-7.json,DQN-7,500000,27,1.0033317555152115,5016.658777576057,1.1463569300920236
70,DQN-7.json,DQN-7,500000,13,0.7348177431442534,3674.088715721267,0.8194902962298636
71,DQN-7.json,DQN-7,500000,16,1.0765347713326596,5382.6738566632985,1.2492323841758353
72,DQN-7.json,DQN-7,500000,1,0.9725232244561108,4862.616122280554,1.1491691274509526
73,DQN-7.json,DQN-7,500000,4,0.9896162818201912,4948.081409100956,1.1315335695621749
74,DQN-7.json,DQN-7,500000,10,0.7537165646254858,3768.5828231274286,0.8604899633923433
75,DQN-7.json,DQN-7,500000,7,1.1866572431499838,5933.2862157499185,1.3519711452580956
76,DQN-7.json,DQN-7,500000,28,1.087145207009317,5435.726035046585,1.2467666768691812
77,DQN-7.json,DQN-7,500000,22,1.033258767279428,5166.29383639714,1.2436313454868364
78,DQN-7.json,DQN-7,500000,19,1.124951277036472,5624.75638518236,1.3308803612777533
79,DQN-7.json,DQN-7,500000,25,0.9994754156584459,4997.377078292229,1.140967640278669
80,DQN-7.json,DQN-7,500000,2,1.1728485809089102,5864.242904544551,1.339544981682531
81,DQN-7.json,DQN-7,500000,5,1.0807425138991904,5403.712569495952,1.2444627462499407
82,DQN-7.json,DQN-7,500000,8,1.000463581797672,5002.31790898836,1.1152710810660005
83,DQN-7.json,DQN-7,500000,11,0.9828341491980471,4914.170745990235,1.1417732911608935
84,DQN-7.json,DQN-7,500000,29,0.989228740268245,4946.143701341225,1.1083792384759
85,DQN-7.json,DQN-7,500000,26,1.0680357729152752,5340.178864576376,1.2435332236475556
86,DQN-7.json,DQN-7,500000,23,0.8338860560002699,4169.430280001349,0.9538897961945977
87,DQN-7.json,DQN-7,500000,17,0.986621615859693,4933.108079298465,1.12721016523743
88,DQN-7.json,DQN-7,500000,20,0.8972287244752414,4486.143622376207,1.0372344606210335
89,DQN-7.json,DQN-7,500000,14,0.8197520990570684,4098.760495285342,0.9418565458898789
90,DRQN-13.json,DRQN-13,500000,6,1.112823963746921,5564.119818734605,1.2022105165123769
91,DRQN-13.json,DRQN-13,500000,15,1.0284838188794554,5142.419094397277,1.1242699047979514
92,DRQN-13.json,DRQN-13,500000,24,0.9398238077019849,4699.119038509924,1.036671483954718
93,DRQN-13.json,DRQN-13,500000,12,1.0116070236552077,5058.035118276039,1.1242306914999585
94,DRQN-13.json,DRQN-13,500000,18,1.1861990243269505,5930.995121634753,1.3218174811100918
95,DRQN-13.json,DRQN-13,500000,21,1.099344463186029,5496.722315930145,1.186312850015176
96,DRQN-13.json,DRQN-13,500000,3,0.9280607139776484,4640.303569888242,0.9899215119058415
97,DRQN-13.json,DRQN-13,500000,9,1.0164292981379923,5082.146490689962,1.0861470234464512
98,DRQN-13.json,DRQN-13,500000,0,1.188475425667064,5942.37712833532,1.2908155870472255
99,DRQN-13.json,DRQN-13,500000,27,1.0263635698838764,5131.817849419383,1.1373585658780412
100,DRQN-13.json,DRQN-13,500000,10,0.7616310131055946,3808.155065527973,0.823253960262625
101,DRQN-13.json,DRQN-13,500000,4,1.0239998059888036,5119.999029944018,1.1257853851781432
102,DRQN-13.json,DRQN-13,500000,1,1.0169268078464606,5084.634039232303,1.1245943692971392
103,DRQN-13.json,DRQN-13,500000,13,0.774511189511966,3872.5559475598297,0.8522173765465768
104,DRQN-13.json,DRQN-13,500000,16,1.1107436512299331,5553.718256149666,1.2268062453894175
105,DRQN-13.json,DRQN-13,500000,7,1.1810788673101371,5905.394336550686,1.3185728348494885
106,DRQN-13.json,DRQN-13,500000,19,1.2015582723938996,6007.791361969497,1.3402060496049313
107,DRQN-13.json,DRQN-13,500000,22,1.1064947841872175,5532.473920936087,1.1979844958245711
108,DRQN-13.json,DRQN-13,500000,28,1.1145155116081484,5572.577558040743,1.227004466911311
109,DRQN-13.json,DRQN-13,500000,2,1.1894677947033618,5947.338973516809,1.3304003548040473
110,DRQN-13.json,DRQN-13,500000,5,1.1096687928946867,5548.3439644734335,1.2337434259573896
111,DRQN-13.json,DRQN-13,500000,20,0.9385163801174833,4692.581900587416,1.0382125382300502
112,DRQN-13.json,DRQN-13,500000,17,1.0136673519432708,5068.336759716354,1.0853664277304036
113,DRQN-13.json,DRQN-13,500000,11,1.0289702123193003,5144.8510615965015,1.108001280289501
114,DRQN-13.json,DRQN-13,500000,26,1.1112949101629377,5556.474550814688,1.2212780270269963
115,DRQN-13.json,DRQN-13,500000,14,0.8502593076498463,4251.296538249231,0.920686263516942
116,DRQN-13.json,DRQN-13,500000,29,1.0190058422262278,5095.029211131139,1.140758326225588
117,DQN-11.json,DQN-11,500000,15,0.9769530424851826,4884.765212425913,1.0939388508030912
118,DQN-11.json,DQN-11,500000,0,1.0896621311978412,5448.310655989206,1.2557406654378565
119,DQN-11.json,DQN-11,500000,3,0.856287924755427,4281.439623777135,1.0168806183962737
120,DQN-11.json,DQN-11,500000,24,0.8689448410858941,4344.72420542947,0.9397103796449724
121,DQN-11.json,DQN-11,500000,18,1.0930933786625083,5465.466893312541,1.2988989608544304
122,DQN-11.json,DQN-11,500000,9,0.9487000078022971,4743.500039011486,1.0053793764611993
123,DQN-11.json,DQN-11,500000,12,0.9533110913820163,4766.555456910081,1.0770232125336858
124,DQN-11.json,DQN-11,500000,21,0.9910913872370838,4955.456936185419,1.0939685511009882
125,DQN-11.json,DQN-11,500000,6,0.9576551619984067,4788.275809992034,1.1366309167878226
126,DQN-11.json,DQN-11,500000,27,0.8417197792362371,4208.598896181185,1.0272587501520734
127,DQN-11.json,DQN-11,500000,10,0.6929181445991736,3464.590722995868,0.8464737788441596
128,DQN-11.json,DQN-11,500000,13,0.6586554026600425,3293.2770133002127,0.7718781126604984
129,DQN-11.json,DQN-11,500000,1,0.9088866359589434,4544.433179794717,1.1348340927320468
130,DQN-11.json,DQN-11,500000,16,0.9596690937846737,4798.345468923369,1.2330954072123037
131,DQN-11.json,DQN-11,500000,7,1.0219618234724788,5109.809117362394,0.9475088180767902
132,DQN-11.json,DQN-11,500000,4,0.8745018976763322,4372.509488381661,1.1280783101571192
133,DQN-11.json,DQN-11,500000,28,1.0117946216969191,5058.973108484596,1.254169897393425
134,DQN-11.json,DQN-11,500000,19,1.1153903876611366,5576.951938305683,1.3097994470958603
135,DQN-11.json,DQN-11,500000,25,0.920444854675776,4602.22427337888,1.0287751909375042
136,DQN-11.json,DQN-11,500000,22,0.9953226450230926,4976.613225115463,1.2026929987872053
137,DQN-11.json,DQN-11,500000,5,0.9852334624791745,4926.167312395873,1.1928903438238532
138,DQN-11.json,DQN-11,500000,8,0.9386579693023348,4693.289846511674,0.9877699237444899
139,DQN-11.json,DQN-11,500000,2,1.0860402851932331,5430.2014259661655,1.32667038551577
140,DQN-11.json,DQN-11,500000,26,0.9985196773771997,4992.5983868859985,1.2219411333813575
141,DQN-11.json,DQN-11,500000,14,0.7602239948797064,3801.1199743985317,0.8377232732533505
142,DQN-11.json,DQN-11,500000,29,0.9741846004969013,4870.9230024845065,1.1371247042761867
143,DQN-11.json,DQN-11,500000,11,0.9868845832135154,4934.422916067577,1.133245971989947
144,DQN-11.json,DQN-11,500000,23,0.806496205673763,4032.481028368815,0.9490030892822997
145,DQN-11.json,DQN-11,500000,17,0.9704077635295871,4852.0388176479355,1.082486273521272
146,DQN-11.json,DQN-11,500000,20,0.8511889098379585,4255.944549189792,0.9988111649873399
147,DQN-13.json,DQN-13,500000,21,1.0609617455934528,5304.808727967264,1.2373234053553144
148,DQN-13.json,DQN-13,500000,9,0.9753512415205045,4876.756207602522,1.0713207699095413
149,DQN-13.json,DQN-13,500000,12,0.954232566892172,4771.16283446086,1.0992646667167942
150,DQN-13.json,DQN-13,500000,15,0.9902544552981968,4951.272276490984,1.1531516783405809
151,DQN-13.json,DQN-13,500000,24,0.887489751710788,4437.44875855394,0.9540100663540627
152,DQN-13.json,DQN-13,500000,6,1.0636146596533196,5318.073298266598,1.2416948941814343
153,DQN-13.json,DQN-13,500000,0,1.1512009542742383,5756.004771371191,1.3156293672931867
154,DQN-13.json,DQN-13,500000,3,0.8944338651388462,4472.169325694231,1.0358928269202077
155,DQN-13.json,DQN-13,500000,18,1.1339869797122162,5669.934898561081,1.3357145121464646
156,DQN-13.json,DQN-13,500000,27,0.986605450951589,4933.027254757945,1.1107328835805739
157,DQN-13.json,DQN-13,500000,7,1.1573770364127984,5786.885182063992,1.3478506433789812
158,DQN-13.json,DQN-13,500000,13,0.7284086113374552,3642.0430566872756,0.834877387935801
159,DQN-13.json,DQN-13,500000,4,0.9608027064741329,4804.0135323706645,1.1486665496568198
160,DQN-13.json,DQN-13,500000,10,0.7328612909201131,3664.3064546005653,0.8270007280390793
161,DQN-13.json,DQN-13,500000,16,1.049924826578202,5249.62413289101,1.0976156423514798
162,DQN-13.json,DQN-13,500000,1,0.9484270150815064,4742.135075407532,0.9846814415283579
163,DQN-13.json,DQN-13,500000,22,1.0715135925622803,5357.567962811401,1.2412326208535718
164,DQN-13.json,DQN-13,500000,25,0.9842662561346232,4921.3312806731155,1.130478150398542
165,DQN-13.json,DQN-13,500000,19,1.1393599862531527,5696.799931265763,1.3393001702719325
166,DQN-13.json,DQN-13,500000,28,1.0419519373468857,5209.759686734428,1.128614088923694
167,DQN-13.json,DQN-13,500000,2,1.1379847020587923,5689.923510293961,1.3244916178327817
168,DQN-13.json,DQN-13,500000,5,1.0668872844216697,5334.436422108349,1.2400299004743192
169,DQN-13.json,DQN-13,500000,8,0.9865591151007926,4932.795575503963,1.1352297286774862
170,DQN-13.json,DQN-13,500000,20,0.904155718202781,4520.778591013905,1.0379843851275954
171,DQN-13.json,DQN-13,500000,29,0.969796099740943,4848.9804987047155,1.0915877248303678
172,DQN-13.json,DQN-13,500000,14,0.8104926918961852,4052.463459480926,0.9352747052913619
173,DQN-13.json,DQN-13,500000,26,1.0717456430316972,5358.728215158486,1.2185030467586586
174,DQN-13.json,DQN-13,500000,23,0.8061846841939657,4030.923420969829,0.8927592255158059
175,DQN-13.json,DQN-13,500000,11,0.9716182471579177,4858.091235789589,1.1505847604567194
176,DQN-13.json,DQN-13,500000,17,0.9902969149838671,4951.4845749193355,1.1570630752647975
177,DRQN-7.json,DRQN-7,500000,24,0.9359335072094261,4679.667536047131,1.0296254502625009
178,DRQN-7.json,DRQN-7,500000,6,1.1083054720846708,5541.527360423354,1.2152679793838068
179,DRQN-7.json,DRQN-7,500000,9,1.0289550466136563,5144.7752330682815,1.1361881453409886
180,DRQN-7.json,DRQN-7,500000,18,1.2033663443412383,6016.831721706192,1.323971660574571
181,DRQN-7.json,DRQN-7,500000,15,1.0302083108466804,5151.041554233402,1.1084094931431148
182,DRQN-7.json,DRQN-7,500000,12,1.0268238699126195,5134.119349563098,1.1196240895629208
183,DRQN-7.json,DRQN-7,500000,3,0.9352546627694869,4676.273313847434,1.0189063562616378
184,DRQN-7.json,DRQN-7,500000,21,1.1158460833661052,5579.230416830526,1.228237812327998
185,DRQN-7.json,DRQN-7,500000,0,1.1956531700543127,5978.265850271564,1.311301410254375
186,DRQN-7.json,DRQN-7,500000,27,1.0298903114059852,5149.451557029926,1.1277765044172987
187,DRQN-7.json,DRQN-7,500000,16,1.11450831470339,5572.54157351695,1.2237029366599181
188,DRQN-7.json,DRQN-7,500000,4,1.024186600146335,5120.933000731675,1.124504102830366
189,DRQN-7.json,DRQN-7,500000,7,1.1993161056541413,5996.580528270706,1.3156855725046583
190,DRQN-7.json,DRQN-7,500000,13,0.7656019452574333,3828.0097262871664,0.8350865259087763
191,DRQN-7.json,DRQN-7,500000,10,0.7757958621648582,3878.9793108242907,0.8594090199785551
192,DRQN-7.json,DRQN-7,500000,1,1.0259656989147585,5129.828494573792,1.136851387199874
193,DRQN-7.json,DRQN-7,500000,19,1.1958986989414324,5979.4934947071615,1.3240241156419053
194,DRQN-7.json,DRQN-7,500000,22,1.1051972576960007,5525.986288480004,1.1823639855355055
195,DRQN-7.json,DRQN-7,500000,25,1.0282740765507712,5141.370382753856,1.134537725808958
196,DRQN-7.json,DRQN-7,500000,28,1.1039538724579276,5519.769362289638,1.2227782554032514
197,DRQN-7.json,DRQN-7,500000,8,1.0264439563074128,5132.219781537065,1.1130015022863535
198,DRQN-7.json,DRQN-7,500000,2,1.1990785603667413,5995.3928018337065,1.3142660936507773
199,DRQN-7.json,DRQN-7,500000,5,1.1139239401591658,5569.619700795829,1.2325946857508925
200,DRQN-7.json,DRQN-7,500000,29,1.019860811836874,5099.304059184369,1.1154866102460712
201,DRQN-7.json,DRQN-7,500000,23,0.8483114523360921,4241.55726168046,0.9333360314554546
202,DRQN-7.json,DRQN-7,500000,17,1.020939638861224,5104.69819430612,1.1257946078670298
203,DRQN-7.json,DRQN-7,500000,14,0.856844807279553,4284.224036397765,0.9603074620208868
204,DRQN-7.json,DRQN-7,500000,26,1.119237105767631,5596.185528838155,1.2335244954147213
205,DRQN-7.json,DRQN-7,500000,20,0.9432991150849844,4716.495575424922,1.032355707999081
206,DRQN-7.json,DRQN-7,500000,11,1.0211773980114736,5105.886990057368,1.1262002542952088
207,DQN-15.json,DQN-15,500000,0,1.1532671233724867,5766.335616862434,1.245086771320362
208,DQN-15.json,DQN-15,500000,24,0.9209132801607051,4604.5664008035255,1.044962047142557
209,DQN-15.json,DQN-15,500000,3,0.9418894753111293,4709.447376555647,1.0473706986597826
210,DQN-15.json,DQN-15,500000,9,1.0019873102275643,5009.936551137822,1.114154317025415
211,DQN-15.json,DQN-15,500000,15,1.0141126266815186,5070.563133407592,1.1422347207055414
212,DQN-15.json,DQN-15,500000,18,1.1639679251241002,5819.839625620501,1.3178971301718425
213,DQN-15.json,DQN-15,500000,6,1.1006626820651173,5503.313410325587,1.2313115673883612
214,DQN-15.json,DQN-15,500000,12,1.020512963450313,5102.564817251565,1.1251213442945713
215,DQN-15.json,DQN-15,500000,21,1.0773449402266218,5386.724701133108,1.1772269236153816
216,DQN-15.json,DQN-15,500000,27,0.9886852420459087,4943.426210229543,1.070191092099291
217,DQN-15.json,DQN-15,500000,10,0.7730781385184522,3865.390692592261,0.8539213377981704
218,DQN-15.json,DQN-15,500000,7,1.1583690175913395,5791.845087956697,1.3066569345512957
219,DQN-15.json,DQN-15,500000,13,0.7526396225678731,3763.1981128393654,0.8398687883150595
220,DQN-15.json,DQN-15,500000,16,1.0683634297340527,5341.817148670264,1.1579131192930345
221,DQN-15.json,DQN-15,500000,1,1.007114072074086,5035.5703603704305,1.0764954645609712
222,DQN-15.json,DQN-15,500000,4,1.016002425917611,5080.012129588055,1.1232989869452221
223,DQN-15.json,DQN-15,500000,28,1.0586789644132781,5293.394822066391,1.1835548175986876
224,DQN-15.json,DQN-15,500000,25,1.0231030862076858,5115.515431038429,1.116986888724816
225,DQN-15.json,DQN-15,500000,22,1.0736002246162604,5368.001123081302,1.1990230826050057
226,DQN-15.json,DQN-15,500000,19,1.1517053572945941,5758.52678647297,1.2449856291688088
227,DQN-15.json,DQN-15,500000,2,1.158942260184238,5794.71130092119,1.1718476562151705
228,DQN-15.json,DQN-15,500000,5,1.063030196606358,5315.15098303179,1.2387374636020518
229,DQN-15.json,DQN-15,500000,8,1.0037707089187726,5018.853544593863,1.1239461665017871
230,DQN-15.json,DQN-15,500000,14,0.7847132826812525,3923.5664134062627,0.877770672307023
231,DQN-15.json,DQN-15,500000,29,0.9850326709479221,4925.16335473961,1.0777101806137106
232,DQN-15.json,DQN-15,500000,17,1.0049853001363902,5024.926500681951,1.1178986472331403
233,DQN-15.json,DQN-15,500000,11,0.9809057318653333,4904.5286593266665,1.080346012785587
234,DQN-15.json,DQN-15,500000,23,0.8477711680982708,4238.855840491354,0.9185613924423358
235,DQN-15.json,DQN-15,500000,20,0.8925461929244084,4462.730964622042,0.9537964160752015
236,DQN-15.json,DQN-15,500000,26,1.0705853650369568,5352.926825184784,1.2076694145514097
237,DQN-9.json,DQN-9,500000,24,0.8946341610943535,4473.170805471767,1.0183637034251534
238,DQN-9.json,DQN-9,500000,0,1.142759543644142,5713.79771822071,1.2705158640239045
239,DQN-9.json,DQN-9,500000,3,0.8769486222817744,4384.743111408872,1.0571406514428898
240,DQN-9.json,DQN-9,500000,15,0.9854738865298377,4927.369432649189,1.1218960984597879
241,DQN-9.json,DQN-9,500000,21,1.079892124940599,5399.460624702995,1.2139159645701052
242,DQN-9.json,DQN-9,500000,6,1.0474137454191557,5237.068727095778,1.2072653357132477
243,DQN-9.json,DQN-9,500000,18,1.1073281726436348,5536.640863218174,1.3079245021604724
244,DQN-9.json,DQN-9,500000,9,0.9637411170308882,4818.705585154441,1.072865773122969
245,DQN-9.json,DQN-9,500000,12,0.9968620754013792,4984.310377006896,1.1276499062073757
246,DQN-9.json,DQN-9,500000,27,0.9961417975663172,4980.708987831586,1.1487286460770134
247,DQN-9.json,DQN-9,500000,7,1.1536068852917554,5768.034426458777,1.3393300854718098
248,DQN-9.json,DQN-9,500000,1,0.9708756901699486,4854.378450849743,1.1506029375638382
249,DQN-9.json,DQN-9,500000,4,0.9822545881162427,4911.272940581213,1.1479580058005021
250,DQN-9.json,DQN-9,500000,10,0.7525666491839196,3762.833245919598,0.8512434160773135
251,DQN-9.json,DQN-9,500000,13,0.7080460356827211,3540.2301784136052,0.8287265866286715
252,DQN-9.json,DQN-9,500000,16,1.0798219765761927,5399.109882880964,1.2571378909337698
253,DQN-9.json,DQN-9,500000,28,1.0615759338505468,5307.879669252734,1.2228057755578594
254,DQN-9.json,DQN-9,500000,25,0.9680378803362586,4840.189401681293,1.1627985349159753
255,DQN-9.json,DQN-9,500000,19,1.159637092347911,5798.185461739555,1.3577702993098226
256,DQN-9.json,DQN-9,500000,22,1.0312438279736584,5156.219139868292,1.2178663313893332
257,DQN-9.json,DQN-9,500000,8,0.9470756955196968,4735.378477598484,1.1524850286993669
258,DQN-9.json,DQN-9,500000,5,1.0787130914119802,5393.565457059902,1.254188562214026
259,DQN-9.json,DQN-9,500000,2,1.0952340601013193,5476.1703005065965,1.1292509865577507
260,DQN-9.json,DQN-9,500000,26,1.06781807839391,5339.090391969549,1.2585499857823956
261,DQN-9.json,DQN-9,500000,11,0.9880802100973495,4940.401050486747,1.1469348441949183
262,DQN-9.json,DQN-9,500000,14,0.7912935382994493,3956.467691497246,0.7897474057341248
263,DQN-9.json,DQN-9,500000,20,0.8612364914083213,4306.1824570416065,1.0342436180746364
264,DQN-9.json,DQN-9,500000,23,0.8031617897898721,4015.8089489493605,0.7400865600079242
265,DQN-9.json,DQN-9,500000,17,0.9707747012331687,4853.8735061658435,1.1297356542470294
266,DQN-9.json,DQN-9,500000,29,0.9825984753092245,4912.992376546123,1.1357704194747893
267,DRQN-3.json,DRQN-3,500000,6,0.890518125585722,4452.59062792861,1.1217140987972098
268,DRQN-3.json,DRQN-3,500000,24,0.7179981278678589,3589.9906393392944,0.8726929380184769
269,DRQN-3.json,DRQN-3,500000,21,0.8369947371899913,4184.973685949956,1.0558469566403346
270,DRQN-3.json,DRQN-3,500000,9,0.795420551844388,3977.10275922194,0.9357131801565608
271,DRQN-3.json,DRQN-3,500000,3,0.75430365280503,3771.51826402515,0.8835217195035727
272,DRQN-3.json,DRQN-3,500000,12,0.7763746791939055,3881.8733959695273,0.9167898901536563
273,DRQN-3.json,DRQN-3,500000,18,0.9558793296076101,4779.39664803805,1.11169563434757
274,DRQN-3.json,DRQN-3,500000,15,0.8287012251076438,4143.506125538219,1.0250981988487515
275,DRQN-3.json,DRQN-3,500000,0,0.9337666524012508,4668.833262006254,1.124656983676543
276,DRQN-3.json,DRQN-3,500000,27,0.8340128525680793,4170.064262840397,0.9742667755946705
277,DRQN-3.json,DRQN-3,500000,7,0.9426046536244911,4713.023268122455,1.1500633498787851
278,DRQN-3.json,DRQN-3,500000,1,0.7886166257659288,3943.083128829644,0.8973074681594952
279,DRQN-3.json,DRQN-3,500000,10,0.5986279456654081,2993.1397283270408,0.6872748435413646
280,DRQN-3.json,DRQN-3,500000,4,0.8175029614208538,4087.5148071042686,0.9217766724806995
281,DRQN-3.json,DRQN-3,500000,13,0.5916416045948069,2958.208022974034,0.7684740631656386
282,DRQN-3.json,DRQN-3,500000,16,0.8844894461659926,4422.447230829963,1.0956990508966715
283,DRQN-3.json,DRQN-3,500000,28,0.8700710062185182,4350.355031092591,0.950854983113042
284,DRQN-3.json,DRQN-3,500000,22,0.9124210027623171,4562.105013811585,1.0351677474334469
285,DRQN-3.json,DRQN-3,500000,19,0.9711431295680881,4855.71564784044,1.1262621524825414
286,DRQN-3.json,DRQN-3,500000,25,0.8244183792114771,4122.091896057385,0.9497110568193389
287,DRQN-3.json,DRQN-3,500000,2,0.9580161521611357,4790.080760805678,1.14698359311919
288,DRQN-3.json,DRQN-3,500000,5,0.8655922254702729,4327.961127351365,0.9786381863203941
289,DRQN-3.json,DRQN-3,500000,8,0.8397386037654639,4198.69301882732,0.9658789174119379
290,DRQN-3.json,DRQN-3,500000,14,0.6528803112712565,3264.4015563562825,0.7477726898032612
291,DRQN-3.json,DRQN-3,500000,17,0.7926333820759852,3963.166910379926,0.9460171637124547
