,Environment,Algorithm,Goal,Hyperparameter,Value,AUC,Return,Successes
13,gridworldpartial_scratch_hyper_sweep,ARDRQN-FTA-GridworldPartial-180,180,optimizer.alpha,0.0001,3.7959999999999994,719.6,0.92887312076772
14,gridworldpartial_scratch_hyper_sweep,ARDQN-ReLU-GridworldPartial-70,70,optimizer.alpha,0.0003,5.3180000000000005,971.4,0.6925803983486496
15,gridworldpartial_scratch_hyper_sweep,ARDRQN-ReLU-GridworldPartial-190,190,optimizer.alpha,0.0001,4.359999999999999,984.4,0.880408162736401
16,gridworldpartial_scratch_hyper_sweep,ARDQN-FTA-GridworldPartial-130,130,optimizer.alpha,0.0001,4.773999999999999,799.4,0.7511847872234056
17,gridworldpartial_scratch_hyper_sweep,ARDRQN-ReLU-GridworldPartial-0,0,optimizer.alpha,0.0001,4.36,984.4,0.880408162736401
18,gridworldpartial_scratch_hyper_sweep,ARDRQN-FTA-GridworldPartial-30,30,optimizer.alpha,0.0001,3.7960000000000003,719.6,0.92887312076772
19,gridworldpartial_scratch_hyper_sweep,ARDRQN-FTA-GridworldPartial-20,20,optimizer.alpha,0.0001,3.7960000000000003,719.6,0.92887312076772
20,gridworldpartial_scratch_hyper_sweep,ARDRQN-ReLU-GridworldPartial-160,160,optimizer.alpha,0.0001,4.360000000000001,984.4,0.880408162736401
21,gridworldpartial_scratch_hyper_sweep,ARDRQN-FTA-GridworldPartial-40,40,optimizer.alpha,0.0001,3.7960000000000003,719.6,0.92887312076772
22,gridworldpartial_scratch_hyper_sweep,ARDRQN-FTA-GridworldPartial-140,140,optimizer.alpha,0.0001,3.7959999999999994,719.6,0.9288731207677199
23,gridworldpartial_scratch_hyper_sweep,ARDRQN-ReLU-GridworldPartial-150,150,optimizer.alpha,0.0001,4.359999999999999,984.4,0.880408162736401
24,gridworldpartial_scratch_hyper_sweep,ARDRQN-FTA-GridworldPartial-70,70,optimizer.alpha,0.0001,3.7960000000000003,719.6,0.9288731207677199
25,gridworldpartial_scratch_hyper_sweep,ARDQN-ReLU-GridworldPartial-60,60,optimizer.alpha,0.0003,5.3180000000000005,971.4,0.6925803983486496
26,gridworldpartial_scratch_hyper_sweep,ARDRQN-ReLU-GridworldPartial-10,10,optimizer.alpha,0.0001,4.359999999999999,984.4,0.880408162736401
27,gridworldpartial_scratch_hyper_sweep,ARDQN-FTA-GridworldPartial-160,160,optimizer.alpha,0.0001,4.773999999999999,799.4,0.7511847872234056
28,gridworldpartial_scratch_hyper_sweep,ARDQN-ReLU-GridworldPartial-120,120,optimizer.alpha,0.0003,5.3180000000000005,971.4,0.6925803983486496
29,gridworldpartial_scratch_hyper_sweep,ARDQN-ReLU-GridworldPartial-80,80,optimizer.alpha,0.0003,5.3180000000000005,971.4,0.6925803983486495
30,gridworldpartial_scratch_hyper_sweep,ARDRQN-ReLU-GridworldPartial-30,30,optimizer.alpha,0.0001,4.359999999999999,984.4,0.880408162736401
31,gridworldpartial_scratch_hyper_sweep,ARDQN-FTA-GridworldPartial-190,190,optimizer.alpha,0.0001,4.773999999999999,799.4,0.7511847872234056
32,gridworldpartial_scratch_hyper_sweep,ARDRQN-FTA-GridworldPartial-10,10,optimizer.alpha,0.0001,3.7960000000000003,719.6,0.92887312076772
33,gridworldpartial_scratch_hyper_sweep,ARDRQN-ReLU-GridworldPartial-180,180,optimizer.alpha,0.0001,4.36,984.4,0.880408162736401
34,gridworldpartial_scratch_hyper_sweep,ARDQN-FTA-GridworldPartial-150,150,optimizer.alpha,0.0001,4.773999999999999,799.4,0.7511847872234056
35,gridworldpartial_scratch_hyper_sweep,ARDQN-ReLU-GridworldPartial-130,130,optimizer.alpha,0.0003,5.3180000000000005,971.4,0.6925803983486496
36,gridworldpartial_scratch_hyper_sweep,ARDQN-FTA-GridworldPartial-180,180,optimizer.alpha,0.0001,4.773999999999999,799.4,0.7511847872234056
37,gridworldpartial_scratch_hyper_sweep,ARDQN-FTA-GridworldPartial-50,50,optimizer.alpha,0.0001,4.773999999999999,799.4,0.7511847872234056
38,gridworldpartial_scratch_hyper_sweep,ARDRQN-FTA-GridworldPartial-160,160,optimizer.alpha,0.0001,3.7960000000000003,719.6,0.9288731207677199
39,gridworldpartial_scratch_hyper_sweep,ARDRQN-ReLU-GridworldPartial-50,50,optimizer.alpha,0.0001,4.359999999999999,984.4,0.880408162736401
40,gridworldpartial_scratch_hyper_sweep,ARDQN-ReLU-GridworldPartial-200,200,optimizer.alpha,0.0003,5.3180000000000005,971.4,0.6925803983486496
41,gridworldpartial_scratch_hyper_sweep,ARDRQN-FTA-GridworldPartial-170,170,optimizer.alpha,0.0001,3.7960000000000003,719.6,0.92887312076772
42,gridworldpartial_scratch_hyper_sweep,ARDQN-FTA-GridworldPartial-170,170,optimizer.alpha,0.0001,4.773999999999999,799.4,0.7511847872234056
43,gridworldpartial_scratch_hyper_sweep,ARDRQN-ReLU-GridworldPartial-60,60,optimizer.alpha,0.0001,4.359999999999999,984.4,0.880408162736401
44,gridworldpartial_scratch_hyper_sweep,ARDQN-FTA-GridworldPartial-120,120,optimizer.alpha,0.0001,4.773999999999999,799.4,0.7511847872234056
45,gridworldpartial_scratch_hyper_sweep,ARDRQN-ReLU-GridworldPartial-70,70,optimizer.alpha,0.0001,4.36,984.4,0.880408162736401
46,gridworldpartial_scratch_hyper_sweep,ARDQN-ReLU-GridworldPartial-160,160,optimizer.alpha,0.0003,5.3180000000000005,971.4,0.6925803983486496
47,gridworldpartial_scratch_hyper_sweep,ARDQN-ReLU-GridworldPartial-50,50,optimizer.alpha,0.0003,5.3180000000000005,971.4,0.6925803983486496
48,gridworldpartial_scratch_hyper_sweep,ARDRQN-FTA-GridworldPartial-80,80,optimizer.alpha,0.0001,3.7960000000000003,719.6,0.9288731207677199
49,gridworldpartial_scratch_hyper_sweep,ARDQN-FTA-GridworldPartial-90,90,optimizer.alpha,0.0001,4.773999999999999,799.4,0.7511847872234056
50,gridworldpartial_scratch_hyper_sweep,ARDRQN-ReLU-GridworldPartial-40,40,optimizer.alpha,0.0001,4.36,984.4,0.880408162736401
51,gridworldpartial_scratch_hyper_sweep,ARDQN-ReLU-GridworldPartial-110,110,optimizer.alpha,0.0003,5.3180000000000005,971.4,0.6925803983486496
52,gridworldpartial_scratch_hyper_sweep,ARDRQN-FTA-GridworldPartial-60,60,optimizer.alpha,0.0001,3.7960000000000003,719.6,0.92887312076772
53,gridworldpartial_scratch_hyper_sweep,ARDRQN-FTA-GridworldPartial-190,190,optimizer.alpha,0.0001,3.7959999999999994,719.6,0.92887312076772
54,gridworldpartial_scratch_hyper_sweep,ARDRQN-FTA-GridworldPartial-150,150,optimizer.alpha,0.0001,3.7960000000000003,719.6,0.9288731207677199
55,gridworldpartial_scratch_hyper_sweep,ARDRQN-FTA-GridworldPartial-120,120,optimizer.alpha,0.0001,3.7959999999999994,719.6,0.9288731207677199
56,gridworldpartial_scratch_hyper_sweep,ARDRQN-FTA-GridworldPartial-0,0,optimizer.alpha,0.0001,3.7959999999999994,719.6,0.92887312076772
57,gridworldpartial_scratch_hyper_sweep,ARDQN-FTA-GridworldPartial-30,30,optimizer.alpha,0.0001,4.773999999999999,799.4,0.7511847872234056
58,gridworldpartial_scratch_hyper_sweep,ARDQN-FTA-GridworldPartial-0,0,optimizer.alpha,0.0001,4.773999999999999,799.4,0.7511847872234056
59,gridworldpartial_scratch_hyper_sweep,ARDRQN-ReLU-GridworldPartial-140,140,optimizer.alpha,0.0001,4.36,984.4,0.880408162736401
60,gridworldpartial_scratch_hyper_sweep,ARDRQN-FTA-GridworldPartial-50,50,optimizer.alpha,0.0001,3.7960000000000003,719.6,0.92887312076772
61,gridworldpartial_scratch_hyper_sweep,ARDRQN-ReLU-GridworldPartial-90,90,optimizer.alpha,0.0001,4.36,984.4,0.880408162736401
62,gridworldpartial_scratch_hyper_sweep,ARDQN-FTA-GridworldPartial-70,70,optimizer.alpha,0.0001,4.773999999999999,799.4,0.7511847872234056
63,gridworldpartial_scratch_hyper_sweep,ARDQN-FTA-GridworldPartial-100,100,optimizer.alpha,0.0001,4.773999999999999,799.4,0.7511847872234056
64,gridworldpartial_scratch_hyper_sweep,ARDQN-FTA-GridworldPartial-20,20,optimizer.alpha,0.0001,4.773999999999999,799.4,0.7511847872234056
65,gridworldpartial_scratch_hyper_sweep,ARDQN-ReLU-GridworldPartial-30,30,optimizer.alpha,0.0003,5.3180000000000005,971.4,0.6925803983486496
66,gridworldpartial_scratch_hyper_sweep,ARDQN-ReLU-GridworldPartial-100,100,optimizer.alpha,0.0003,5.3180000000000005,971.4,0.6925803983486496
67,gridworldpartial_scratch_hyper_sweep,ARDQN-ReLU-GridworldPartial-140,140,optimizer.alpha,0.0003,5.3180000000000005,971.4,0.6925803983486496
68,gridworldpartial_scratch_hyper_sweep,ARDQN-FTA-GridworldPartial-10,10,optimizer.alpha,0.0001,4.773999999999999,799.4,0.7511847872234056
69,gridworldpartial_scratch_hyper_sweep,ARDRQN-FTA-GridworldPartial-130,130,optimizer.alpha,0.0001,3.7959999999999994,719.6,0.92887312076772
70,gridworldpartial_scratch_hyper_sweep,ARDQN-ReLU-GridworldPartial-90,90,optimizer.alpha,0.0003,5.3180000000000005,971.4,0.6925803983486496
71,gridworldpartial_scratch_hyper_sweep,ARDRQN-FTA-GridworldPartial-110,110,optimizer.alpha,0.0001,3.7960000000000003,719.6,0.9288731207677199
72,gridworldpartial_scratch_hyper_sweep,ARDRQN-FTA-GridworldPartial-100,100,optimizer.alpha,0.0001,3.7960000000000003,719.6,0.9288731207677199
73,gridworldpartial_scratch_hyper_sweep,ARDQN-ReLU-GridworldPartial-150,150,optimizer.alpha,0.0003,5.3180000000000005,971.4,0.6925803983486496
74,gridworldpartial_scratch_hyper_sweep,ARDRQN-ReLU-GridworldPartial-80,80,optimizer.alpha,0.0001,4.36,984.4,0.880408162736401
75,gridworldpartial_scratch_hyper_sweep,ARDQN-FTA-GridworldPartial-40,40,optimizer.alpha,0.0001,4.773999999999999,799.4,0.7511847872234056
76,gridworldpartial_scratch_hyper_sweep,ARDQN-FTA-GridworldPartial-200,200,optimizer.alpha,0.0001,4.773999999999999,799.4,0.7511847872234056
77,gridworldpartial_scratch_hyper_sweep,ARDQN-ReLU-GridworldPartial-20,20,optimizer.alpha,0.0003,5.3180000000000005,971.4,0.6925803983486496
78,gridworldpartial_scratch_hyper_sweep,ARDQN-FTA-GridworldPartial-140,140,optimizer.alpha,0.0001,4.773999999999999,799.4,0.7511847872234056
79,gridworldpartial_scratch_hyper_sweep,ARDRQN-ReLU-GridworldPartial-130,130,optimizer.alpha,0.0001,4.359999999999999,984.4,0.880408162736401
80,gridworldpartial_scratch_hyper_sweep,ARDRQN-ReLU-GridworldPartial-20,20,optimizer.alpha,0.0001,4.359999999999999,984.4,0.880408162736401
81,gridworldpartial_scratch_hyper_sweep,ARDQN-ReLU-GridworldPartial-40,40,optimizer.alpha,0.0003,5.3180000000000005,971.4,0.6925803983486496
82,gridworldpartial_scratch_hyper_sweep,ARDRQN-FTA-GridworldPartial-90,90,optimizer.alpha,0.0001,3.7960000000000003,719.6,0.9288731207677199
83,gridworldpartial_scratch_hyper_sweep,ARDQN-ReLU-GridworldPartial-10,10,optimizer.alpha,0.0003,5.3180000000000005,971.4,0.6925803983486496
