,Environment,Algorithm,Hyperparameter,Value,AUC,Return,P_AUC
0,DRQN-3.json,DRQN-3,optimizer.alpha,0.001,0.6016049794508367,3008.024897254184,0.5105554206306748
1,DRQN-5.json,DRQN-5,optimizer.alpha,0.001,0.8173678609307389,4086.839304653695,0.7456439510370163
2,DRQN-7.json,DRQN-7,optimizer.alpha,0.001,0.9419868662412384,4709.934331206191,0.9431236442250363
