,Environment,Algorithm,Goal,Steps,Run,AUC,Return,Successes
49,gridworldpartial_scratch,DQN-FTA-Gridworld-110,110,100000,2,9.89,6007.0,0.9825174825174825
50,gridworldpartial_scratch,DQN-ReLU-Gridworld-160,160,100000,3,8.520000000000001,3958.0,0.9810246679316889
51,gridworldpartial_scratch,DQN-ReLU-Gridworld-160,160,100000,0,8.110000000000001,3860.0,0.9882583170254403
52,gridworldpartial_scratch,DQN-ReLU-Gridworld-160,160,100000,1,9.15,4404.0,0.992467043314501
53,gridworldpartial_scratch,DQN-ReLU-Gridworld-160,160,100000,4,8.93,4159.0,0.9783889980353635
54,gridworldpartial_scratch,DQN-ReLU-Gridworld-160,160,100000,2,9.010000000000002,4329.0,0.987012987012987
55,gridworldpartial_scratch,DQN-FTA-Gridworld-115,115,100000,3,2.3499999999999996,283.0,0.211864406779661
56,gridworldpartial_scratch,DQN-FTA-Gridworld-115,115,100000,0,2.65,317.0,0.3284671532846715
57,gridworldpartial_scratch,DQN-FTA-Gridworld-115,115,100000,1,2.5700000000000003,313.0,0.3181818181818182
58,gridworldpartial_scratch,DQN-FTA-Gridworld-115,115,100000,4,2.6500000000000004,333.0,0.23577235772357724
59,gridworldpartial_scratch,DQN-FTA-Gridworld-115,115,100000,2,2.62,309.0,0.211864406779661
60,gridworldpartial_scratch,DQN-ReLU-Gridworld-165,165,100000,0,5.83,1034.0,0.6854460093896714
61,gridworldpartial_scratch,DQN-ReLU-Gridworld-165,165,100000,3,6.36,1215.0,0.7104072398190046
62,gridworldpartial_scratch,DQN-ReLU-Gridworld-165,165,100000,1,6.51,1261.0,0.7047619047619048
63,gridworldpartial_scratch,DQN-ReLU-Gridworld-165,165,100000,4,5.12,900.0,0.7115384615384616
64,gridworldpartial_scratch,DQN-ReLU-Gridworld-165,165,100000,2,5.67,1077.0,0.6510416666666666
65,gridworldpartial_scratch,DQN-FTA-Gridworld-120,120,100000,3,9.06,2890.0,0.9864864864864865
66,gridworldpartial_scratch,DQN-FTA-Gridworld-120,120,100000,0,9.3,3068.0,0.9806629834254144
67,gridworldpartial_scratch,DQN-FTA-Gridworld-120,120,100000,4,8.63,2896.0,0.9671232876712329
68,gridworldpartial_scratch,DQN-FTA-Gridworld-120,120,100000,1,8.950000000000001,2954.0,0.967828418230563
69,gridworldpartial_scratch,DQN-FTA-Gridworld-120,120,100000,2,9.29,3096.0,0.9894179894179894
70,gridworldpartial_scratch,DQN-ReLU-Gridworld-170,170,100000,0,3.5999999999999996,471.0,0.3923076923076923
