,Environment,Algorithm,X,Y
0,A2,TMaze-DRQN-fta-use-all-steps-1-32,"[     0    300    600    900   1200   1500   1800   2100   2400   2700
   3000   3300   3600   3900   4200   4500   4800   5100   5400   5700
   6000   6300   6600   6900   7200   7500   7800   8100   8400   8700
   9000   9300   9600   9900  10200  10500  10800  11100  11400  11700
  12000  12300  12600  12900  13200  13500  13800  14100  14400  14700
  15000  15300  15600  15900  16200  16500  16800  17100  17400  17700
  18000  18300  18600  18900  19200  19500  19800  20100  20400  20700
  21000  21300  21600  21900  22200  22500  22800  23100  23400  23700
  24000  24300  24600  24900  25200  25500  25800  26100  26400  26700
  27000  27300  27600  27900  28200  28500  28800  29100  29400  29700
  30000  30300  30600  30900  31200  31500  31800  32100  32400  32700
  33000  33300  33600  33900  34200  34500  34800  35100  35400  35700
  36000  36300  36600  36900  37200  37500  37800  38100  38400  38700
  39000  39300  39600  39900  40200  40500  40800  41100  41400  41700
  42000  42300  42600  42900  43200  43500  43800  44100  44400  44700
  45000  45300  45600  45900  46200  46500  46800  47100  47400  47700
  48000  48300  48600  48900  49200  49500  49800  50100  50400  50700
  51000  51300  51600  51900  52200  52500  52800  53100  53400  53700
  54000  54300  54600  54900  55200  55500  55800  56100  56400  56700
  57000  57300  57600  57900  58200  58500  58800  59100  59400  59700
  60000  60300  60600  60900  61200  61500  61800  62100  62400  62700
  63000  63300  63600  63900  64200  64500  64800  65100  65400  65700
  66000  66300  66600  66900  67200  67500  67800  68100  68400  68700
  69000  69300  69600  69900  70200  70500  70800  71100  71400  71700
  72000  72300  72600  72900  73200  73500  73800  74100  74400  74700
  75000  75300  75600  75900  76200  76500  76800  77100  77400  77700
  78000  78300  78600  78900  79200  79500  79800  80100  80400  80700
  81000  81300  81600  81900  82200  82500  82800  83100  83400  83700
  84000  84300  84600  84900  85200  85500  85800  86100  86400  86700
  87000  87300  87600  87900  88200  88500  88800  89100  89400  89700
  90000  90300  90600  90900  91200  91500  91800  92100  92400  92700
  93000  93300  93600  93900  94200  94500  94800  95100  95400  95700
  96000  96300  96600  96900  97200  97500  97800  98100  98400  98700
  99000  99300  99600  99900 100200 100500 100800 101100 101400 101700
 102000 102300 102600 102900 103200 103500 103800 104100 104400 104700
 105000 105300 105600 105900 106200 106500 106800 107100 107400 107700
 108000 108300 108600 108900 109200 109500 109800 110100 110400 110700
 111000 111300 111600 111900 112200 112500 112800 113100 113400 113700
 114000 114300 114600 114900 115200 115500 115800 116100 116400 116700
 117000 117300 117600 117900 118200 118500 118800 119100 119400 119700
 120000 120300 120600 120900 121200 121500 121800 122100 122400 122700
 123000 123300 123600 123900 124200 124500 124800 125100 125400 125700
 126000 126300 126600 126900 127200 127500 127800 128100 128400 128700
 129000 129300 129600 129900 130200 130500 130800 131100 131400 131700
 132000 132300 132600 132900 133200 133500 133800 134100 134400 134700
 135000 135300 135600 135900 136200 136500 136800 137100 137400 137700
 138000 138300 138600 138900 139200 139500 139800 140100 140400 140700
 141000 141300 141600 141900 142200 142500 142800 143100 143400 143700
 144000 144300 144600 144900 145200 145500 145800 146100 146400 146700
 147000 147300 147600 147900 148200 148500 148800 149100 149400 149700
 150000 150300 150600 150900 151200 151500 151800 152100 152400 152700
 153000 153300 153600 153900 154200 154500 154800 155100 155400 155700
 156000 156300 156600 156900 157200 157500 157800 158100 158400 158700
 159000 159300 159600 159900 160200 160500 160800 161100 161400 161700
 162000 162300 162600 162900 163200 163500 163800 164100 164400 164700
 165000 165300 165600 165900 166200 166500 166800 167100 167400 167700
 168000 168300 168600 168900 169200 169500 169800 170100 170400 170700
 171000 171300 171600 171900 172200 172500 172800 173100 173400 173700
 174000 174300 174600 174900 175200 175500 175800 176100 176400 176700
 177000 177300 177600 177900 178200 178500 178800 179100 179400 179700
 180000 180300 180600 180900 181200 181500 181800 182100 182400 182700
 183000 183300 183600 183900 184200 184500 184800 185100 185400 185700
 186000 186300 186600 186900 187200 187500 187800 188100 188400 188700
 189000 189300 189600 189900 190200 190500 190800 191100 191400 191700
 192000 192300 192600 192900 193200 193500 193800 194100 194400 194700
 195000 195300 195600 195900 196200 196500 196800 197100 197400 197700
 198000 198300 198600 198900 199200 199500 199800 200100 200400 200700
 201000 201300 201600 201900 202200 202500 202800 203100 203400 203700
 204000 204300 204600 204900 205200 205500 205800 206100 206400 206700
 207000 207300 207600 207900 208200 208500 208800 209100 209400 209700
 210000 210300 210600 210900 211200 211500 211800 212100 212400 212700
 213000 213300 213600 213900 214200 214500 214800 215100 215400 215700
 216000 216300 216600 216900 217200 217500 217800 218100 218400 218700
 219000 219300 219600 219900 220200 220500 220800 221100 221400 221700
 222000 222300 222600 222900 223200 223500 223800 224100 224400 224700
 225000 225300 225600 225900 226200 226500 226800 227100 227400 227700
 228000 228300 228600 228900 229200 229500 229800 230100 230400 230700
 231000 231300 231600 231900 232200 232500 232800 233100 233400 233700
 234000 234300 234600 234900 235200 235500 235800 236100 236400 236700
 237000 237300 237600 237900 238200 238500 238800 239100 239400 239700
 240000 240300 240600 240900 241200 241500 241800 242100 242400 242700
 243000 243300 243600 243900 244200 244500 244800 245100 245400 245700
 246000 246300 246600 246900 247200 247500 247800 248100 248400 248700
 249000 249300 249600 249900 250200 250500 250800 251100 251400 251700
 252000 252300 252600 252900 253200 253500 253800 254100 254400 254700
 255000 255300 255600 255900 256200 256500 256800 257100 257400 257700
 258000 258300 258600 258900 259200 259500 259800 260100 260400 260700
 261000 261300 261600 261900 262200 262500 262800 263100 263400 263700
 264000 264300 264600 264900 265200 265500 265800 266100 266400 266700
 267000 267300 267600 267900 268200 268500 268800 269100 269400 269700
 270000 270300 270600 270900 271200 271500 271800 272100 272400 272700
 273000 273300 273600 273900 274200 274500 274800 275100 275400 275700
 276000 276300 276600 276900 277200 277500 277800 278100 278400 278700
 279000 279300 279600 279900 280200 280500 280800 281100 281400 281700
 282000 282300 282600 282900 283200 283500 283800 284100 284400 284700
 285000 285300 285600 285900 286200 286500 286800 287100 287400 287700
 288000 288300 288600 288900 289200 289500 289800 290100 290400 290700
 291000 291300 291600 291900 292200 292500 292800 293100 293400 293700
 294000 294300 294600 294900 295200 295500 295800 296100 296400 296700
 297000 297300 297600 297900 298200 298500 298800 299100 299400 299700]","[ -9.9  -5.6 -10.  -10.   -4.9  -2.2  -2.7   2.9  -2.4  -3.3  -2.    2.6
   2.8   2.3   2.5   2.5   2.7   2.6   2.9   2.7   3.    1.9   2.3   2.7
  -2.3   2.7   2.3   2.2   2.7   2.3   2.6   1.7   2.3   2.3   2.6   2.6
   2.8   2.5   2.2   2.5  -2.7   2.6   2.5   2.2   2.4   2.4   2.4   2.6
   2.7   2.3   2.2   2.8   2.8   2.6  -2.2   2.8   2.6   2.7   2.7   2.4
   2.    2.6  -2.5   2.4   2.8   2.2   2.3   1.5  -2.2   2.5   2.7   2.1
   2.2   1.5   2.3   2.2   2.7   2.1   2.6   2.    1.5   2.2   2.3   2.3
   2.9   0.1   2.5   2.8   2.5   2.3   2.7   2.1   1.2   2.1   2.3   2.
   1.9   1.1   2.3   2.6   2.3   3.    2.4   2.3   2.    2.4   1.4   2.2
   2.    2.    2.    2.2   2.3   2.6  -5.7   2.3   2.3   2.6   2.4   2.1
   2.6   2.6   2.    2.4   2.    2.4   2.8   2.2   2.8   2.8   2.8   1.7
   2.6   2.3   2.5   1.9   2.3   2.4   1.9  -3.    2.6   2.3   2.7   1.7
   2.7   2.6   2.3   1.8   2.3  -3.2   2.4   2.7   2.    2.4   2.    2.6
   2.5   2.1   1.5   2.7   2.3   2.1   2.5   1.8   2.2   2.4   2.7   2.5
   2.2   2.4   2.4   2.3   2.1   1.9   2.3   1.7   2.    2.1   1.7   2.7
   2.3   2.2   2.    2.5   1.8   1.5   1.9   2.    2.2   2.5   2.6   2.8
   2.4   2.4   2.1   2.6   2.2   1.4   2.3  -2.7   2.2   2.7   2.2   2.2
   2.5   2.2   2.5   2.4   2.8   2.4   2.7   2.6   2.7   1.8   2.4   1.3
   2.4   2.3   2.2   2.1   2.4   2.5   2.5   2.7   2.4   1.8   2.3  -2.9
   2.5   2.4   2.    2.5   2.5   1.6   2.4   2.3   2.1   2.5   2.6   2.5
   2.1   2.4   2.1   2.5   1.9  -2.7   2.2   2.8   2.2   2.4  -2.6   2.4
   2.3   2.5   2.4   2.2   2.6   2.4   2.9   2.5   2.    2.7   2.1   2.1
   2.4   1.8   2.4   2.2   2.6   2.3   2.4   2.6   2.4   2.2   2.8   2.8
   2.4   2.2   2.9   2.2   1.8   1.7   2.5   2.3   2.5   2.7   2.1   2.2
   2.5   2.5   2.1   2.    2.1   2.8   2.2   2.4   2.1   2.5   2.8   2.6
   2.6   2.8   2.6   1.9   2.3   1.9   2.6   2.2   1.7   2.3   2.4   2.5
   2.6   2.3   2.5   2.2   2.6   2.2   2.1   2.5   2.1   2.5   1.4   1.8
   2.6   2.1   2.3   2.3   2.1   2.    2.5   2.5   2.7   2.4   2.4   1.7
   2.5   2.5   1.9   0.7   2.4   2.2   1.5   2.9  -2.3   2.5   2.1   2.6
   1.8   1.8   1.3  -2.6   2.5   2.2   2.    2.4   2.4   2.5  -2.6   2.8
   2.1   2.5   2.5   2.5   2.    2.6   2.2   2.3   2.4   2.2   2.6   2.4
   2.6   2.3   2.    2.2   2.6   2.1   1.8   2.2   1.8   2.3   2.5   2.1
   2.2   2.4   2.6   2.2   2.4   2.4   2.1   2.7   1.9   2.1   2.6   2.1
   2.5   2.1   2.3   2.5   2.3   2.6   2.8   2.3   2.6   2.5   2.4  -3.9
   1.8   2.1   2.4   2.3   2.3   2.3   2.1   2.5   2.9   2.4   2.6   2.7
   2.    2.4   2.5   2.4   2.6   2.3   2.3   2.1   2.3   2.3   1.7   2.4
   2.2   2.5   2.6   2.4   2.3   2.6   2.3   2.4   2.5   2.2   2.7   1.2
   2.3   2.3   2.5   2.5   2.8   2.5   2.1   2.4   2.3   2.3   2.6   2.2
   2.5   2.7   2.9   1.3   2.    2.6   2.5   2.6   2.8   2.6   2.    2.3
   1.7   2.4   1.9   2.6   2.2   2.8   2.5   0.1   2.1   2.9   2.4   2.7
   1.2   2.5   2.3   2.4   2.7   2.6   2.2   2.5   2.5   2.2   2.4   2.8
   2.7   2.3   2.6   2.7   2.    2.4   3.    2.    1.7   2.5   2.1   2.4
   2.5   1.6   1.8   1.7   2.1   2.7   1.9   2.5   2.6   2.1   1.7   1.8
   3.    2.    1.9   1.9   2.4   1.8   2.4   2.6   2.2   1.8   2.2   2.5
   2.5   2.5   2.6   2.3   2.4   2.    2.5   1.7   2.5   2.4   2.1   2.1
   2.4   2.4   2.6   2.7   1.9   2.    2.5   2.4   2.2   2.5   2.4   1.8
   2.4   1.7   1.    2.3   2.2   1.8   2.7   2.9   2.6   2.7   2.2   2.4
   2.6   0.5   2.6   2.6   2.6   2.3   2.1   1.8   2.6  -2.6   2.4   2.2
   2.2   2.9   2.1   2.5   2.1   2.4   2.5   1.6   2.1   2.4   2.4   2.1
   1.    2.4   2.4   2.6   2.4  -3.    2.5   2.    1.7  -2.3   2.4   2.5
   2.4   2.2   2.6   2.    2.4   2.2   2.8   1.8   2.7   1.8   2.2   2.5
   2.5   2.1   2.2   2.6   2.7   2.2   2.7   2.3   2.4   2.3   2.6   1.5
   2.4   2.7   1.8   2.6   2.    2.1   2.2   2.7   2.4   1.9  -3.7   2.7
   1.6   1.7   2.    2.6   2.6   2.4   2.6   2.6   2.6   2.5  -2.5   1.9
   2.5   2.5   2.    2.   -2.8   2.    2.1   2.    2.1   1.9   2.5   2.4
   2.    2.5   2.4   2.6   2.6   2.4   2.5   2.3   2.1   2.1   2.6   2.
   2.5  -2.3   2.6   2.6   2.3   1.9   2.7   2.2   2.1   2.3   2.7   2.5
   2.4  -2.3   1.4   2.4   2.5   2.4   2.1   2.5   2.6   2.3   2.3   2.7
   2.4   2.7   2.6   2.2   2.    2.4   2.3   2.4  -2.4   2.7   2.5   2.4
   1.5   1.9   2.3   2.5   2.4   2.2   2.3   2.5   2.4   2.4   2.2   1.8
   2.4   2.2   2.1   2.5   1.9   2.4   2.7   2.6   2.6   2.6   2.    2.7
   2.3   2.7   2.4   2.4   0.8   2.2   2.2   1.8   2.5   2.9   2.6   2.3
   1.9   2.3   2.2  -2.4   2.4   2.6   2.2   2.3  -2.8   2.6   1.9   2.6
   2.5   2.1   0.7   2.3   2.1   2.4   1.7   2.3   2.3   1.7   2.7   2.5
   2.7   2.6   2.8   2.5  -2.5   2.4   2.4   2.1   2.4   2.1   1.8   2.7
   2.2   2.8   2.5   2.5   2.4   2.2   2.6   2.5   2.7   2.5   1.8   2.3
   2.7   2.6   0.8   2.3   2.9   1.9   2.5   3.    2.7   2.9   2.7   2.9
   1.    2.5   2.1   2.4   2.5   2.6   2.3   2.7   2.1   2.8   2.5   2.9
   1.3   2.5   2.2   2.4   2.5   2.3   2.6   2.5   2.7   2.8   2.1   2.8
   2.6   2.3   2.5   2.2   2.7   2.6   2.6   2.5   2.3   2.3   2.4   2.2
   2.5   2.6   3.    2.4   2.1  -2.6   1.9   2.4   2.4   2.6   2.5   2.1
   2.4   2.3   2.1   2.2   1.5   2.6   2.    2.5   2.8   2.4   2.7   2.1
   0.9   2.2   2.4   2.1   2.7   2.2   2.1   2.3   2.6   2.2   2.5   2.2
   2.5   2.3   1.7   2.9   2.4   2.2   2.5   2.    2.1   2.5   2.3   2.7
   2.2   2.5   1.6   2.3   2.5   2.2   2.1   2.3   1.9   2.3   0.5   2.7
   2.2   2.4   2.3   2.6   2.6   2.2   2.6   2.1   2.7   2.4   2.4   2.4
   3.    2.4   1.3   2.3   2.5   2.    2.4   2.2   1.7   2.4   2.2   2.6
   2.5   1.9   2.9   2.6   2.1   2.3   2.8   2.4   2.3   2.2   2.5   1.6
   2.3   2.1   2.5   2.2   1.7   2.1   2.6   2.    2.    2.    2.2   2.9
   2.1   1.5   2.5   2.6   2.1   1.5   1.6   2.4   2.7   2.4   2.7   1.4
   2.9   2.6   2.4   2.4   2.6   1.9   2.3   2.6   2.5   2.7   2.    2.4
   2.8   2.5   2.7   2.5   2.4   2.6   2.6   2.5   2.1   2.    2.6   2.2
   1.8   2.4   2.1   2.8   2.4   2.6  -3.9   2.6   2.4   2.4   2.3   2.5
   2.8   2.6   2.4   2.3]"
