,Environment,Algorithm,Hyperparameter,Value,AUC,Return,P_AUC
0,DRQN-7.json,DRQN-7,optimizer.alpha,0.001,0.9075236924035988,18150.473848071975,0.9156580968257343
1,DRQN-3.json,DRQN-3,optimizer.alpha,3e-05,0.6979214596812362,13958.429193624723,0.8280551842274431
2,DRQN-5.json,DRQN-5,optimizer.alpha,0.001,0.8103433696505897,16206.867393011798,0.7364922325045671
