,Environment,Algorithm,Hyperparameter,Value,AUC,Return,P_AUC
0,DRQN-5.json,DRQN-5,optimizer.alpha,0.0003,0.8455471765224389,4227.7358826121945,0.9360077427063098
1,DRQN-7.json,DRQN-7,optimizer.alpha,0.0003,0.9592202215629332,4796.101107814666,1.0313695494552477
2,DRQN-3.json,DRQN-3,optimizer.alpha,0.0001,0.6314905023696875,3157.452511848437,0.7428308003120166
