,Environment,Algorithm,Goal,Steps,Run,AUC,Return,Successes
24,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-75,75,100000,2,8.83,5395.0,1.0
25,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-85,85,100000,3,7.35,3576.0,1.0
26,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-85,85,100000,0,8.32,4000.0,1.0
27,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-85,85,100000,4,9.24,4551.0,1.0
28,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-85,85,100000,1,5.71,2366.0,1.0
29,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-85,85,100000,2,8.36,4049.0,1.0
30,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-80,80,100000,0,9.21,6686.0,1.0
31,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-80,80,100000,3,9.26,6606.0,1.0
32,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-80,80,100000,4,9.94,6946.0,1.0
33,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-80,80,100000,1,9.219999999999999,6320.0,1.0
34,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-80,80,100000,2,8.55,5802.0,1.0
35,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-0,0,100000,3,6.84,2663.0,1.0
36,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-0,0,100000,0,7.48,2832.0,1.0
37,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-0,0,100000,1,6.87,2561.0,1.0
38,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-0,0,100000,4,7.13,2683.0,0.9976415094339622
39,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-0,0,100000,2,8.25,3192.0,1.0
40,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-135,135,100000,0,7.82,4586.0,1.0
41,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-135,135,100000,3,8.93,5102.0,1.0
42,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-135,135,100000,4,7.78,4575.0,0.9984984984984985
43,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-135,135,100000,1,8.59,5097.0,1.0
44,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-135,135,100000,2,7.84,4512.0,1.0
45,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-0,0,100000,0,8.09,3302.0,1.0
46,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-0,0,100000,3,8.129999999999999,3305.0,1.0
47,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-0,0,100000,1,7.0,2763.0,1.0
48,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-0,0,100000,4,7.52,2945.0,1.0
49,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-0,0,100000,2,8.75,3621.0,1.0
50,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-110,110,100000,3,9.19,7955.0,1.0
51,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-110,110,100000,0,8.69,6977.0,1.0
52,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-110,110,100000,4,7.18,5942.0,1.0
53,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-110,110,100000,1,9.2,7525.0,1.0
54,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-110,110,100000,2,9.17,7643.0,1.0
55,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-35,35,100000,0,8.71,5147.0,1.0
56,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-35,35,100000,3,9.42,5863.0,1.0
57,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-35,35,100000,1,9.18,5539.0,1.0
58,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-35,35,100000,4,8.71,5270.0,1.0
59,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-35,35,100000,2,9.26,5494.0,1.0
60,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-70,70,100000,0,9.42,8403.0,1.0
61,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-70,70,100000,3,9.23,8226.0,1.0
62,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-70,70,100000,4,9.68,9068.0,1.0
63,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-70,70,100000,1,9.24,8262.0,1.0
64,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-70,70,100000,2,9.45,8504.0,1.0
65,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-170,170,100000,3,8.76,3975.0,1.0
66,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-170,170,100000,0,8.719999999999999,4001.0,1.0
67,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-170,170,100000,4,7.25,3209.0,1.0
68,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-170,170,100000,1,9.04,4160.0,1.0
69,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-170,170,100000,2,8.05,3633.0,1.0
70,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-115,115,100000,3,9.030000000000001,3866.0,1.0
71,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-115,115,100000,0,8.620000000000001,3582.0,1.0
72,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-115,115,100000,4,9.04,3918.0,1.0
73,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-115,115,100000,1,8.32,3521.0,1.0
74,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-115,115,100000,2,8.48,3676.0,1.0
75,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-160,160,100000,0,9.08,5292.0,1.0
76,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-160,160,100000,3,9.16,5549.0,1.0
77,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-160,160,100000,4,8.17,4954.0,1.0
78,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-160,160,100000,1,8.870000000000001,5407.0,1.0
79,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-160,160,100000,2,9.02,5390.0,1.0
80,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-165,165,100000,3,8.96,4291.0,1.0
81,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-165,165,100000,0,7.54,3726.0,1.0
82,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-165,165,100000,4,7.8,3754.0,1.0
83,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-165,165,100000,1,8.01,3788.0,1.0
84,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-165,165,100000,2,7.61,3466.0,1.0
85,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-95,95,100000,0,9.2,5363.0,1.0
86,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-95,95,100000,3,8.74,5009.0,1.0
87,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-95,95,100000,4,8.02,4536.0,1.0
88,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-95,95,100000,1,9.44,5411.0,1.0
89,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-95,95,100000,2,9.2,5316.0,1.0
90,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-20,20,100000,0,8.530000000000001,5676.0,1.0
91,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-20,20,100000,3,8.66,5561.0,1.0
92,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-20,20,100000,4,9.41,6232.0,1.0
93,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-20,20,100000,1,9.19,6020.0,1.0
94,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-20,20,100000,2,8.54,5520.0,1.0
95,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-115,115,100000,0,7.71,3200.0,1.0
96,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-115,115,100000,3,8.09,3300.0,1.0
97,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-115,115,100000,1,7.05,2791.0,1.0
98,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-115,115,100000,4,8.17,3368.0,1.0
99,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-115,115,100000,2,7.2,2897.0,1.0
100,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-80,80,100000,3,8.2,5801.0,1.0
101,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-80,80,100000,0,9.24,6650.0,1.0
102,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-80,80,100000,1,8.8,6138.0,1.0
103,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-80,80,100000,4,9.35,6721.0,1.0
104,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-80,80,100000,2,9.14,6456.0,1.0
105,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-10,10,100000,3,8.43,3732.0,1.0
106,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-10,10,100000,0,7.73,3271.0,1.0
107,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-10,10,100000,1,7.75,3290.0,1.0
108,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-10,10,100000,4,8.42,3495.0,1.0
109,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-10,10,100000,2,8.98,3863.0,1.0
110,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-105,105,100000,3,9.08,4235.0,1.0
111,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-105,105,100000,0,7.15,3251.0,1.0
112,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-105,105,100000,1,8.7,4114.0,1.0
113,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-105,105,100000,4,7.76,3474.0,1.0
114,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-105,105,100000,2,7.21,3201.0,1.0
115,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-100,100,100000,0,7.7,3600.0,1.0
116,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-100,100,100000,3,8.04,3448.0,1.0
117,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-100,100,100000,4,7.75,3656.0,1.0
118,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-100,100,100000,1,0.5800000000000001,61.0,0.029411764705882353
119,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-100,100,100000,2,8.83,3932.0,1.0
120,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-170,170,100000,3,8.84,3971.0,1.0
121,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-170,170,100000,0,6.53,2807.0,1.0
122,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-170,170,100000,4,6.35,2672.0,1.0
123,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-170,170,100000,1,8.93,4042.0,1.0
124,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-170,170,100000,2,7.97,3484.0,1.0
125,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-120,120,100000,0,7.7,3425.0,1.0
126,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-120,120,100000,3,8.98,4018.0,1.0
127,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-120,120,100000,4,9.219999999999999,4153.0,1.0
128,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-120,120,100000,1,6.36,2901.0,1.0
129,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-120,120,100000,2,8.1,3603.0,1.0
130,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-160,160,100000,3,8.96,5361.0,1.0
131,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-160,160,100000,0,9.48,5776.0,1.0
132,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-160,160,100000,4,9.36,5626.0,1.0
133,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-160,160,100000,1,8.83,5468.0,1.0
134,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-160,160,100000,2,8.68,5139.0,1.0
135,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-125,125,100000,3,8.56,4632.0,0.9983136593591906
136,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-125,125,100000,0,8.19,4318.0,1.0
137,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-125,125,100000,1,7.32,3944.0,1.0
138,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-125,125,100000,4,7.98,4076.0,1.0
139,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-125,125,100000,2,7.18,3762.0,1.0
140,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-70,70,100000,0,9.29,8352.0,1.0
141,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-70,70,100000,3,9.35,8667.0,1.0
142,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-70,70,100000,1,9.219999999999999,8380.0,1.0
143,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-70,70,100000,4,9.77,9054.0,1.0
144,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-70,70,100000,2,9.0,7901.0,1.0
145,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-140,140,100000,0,8.35,5966.0,1.0
146,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-140,140,100000,3,8.719999999999999,6382.0,1.0
147,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-140,140,100000,1,8.54,6466.0,1.0
148,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-140,140,100000,4,8.17,5818.0,1.0
149,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-140,140,100000,2,9.91,7413.0,1.0
150,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-25,25,100000,0,7.99,4278.0,1.0
151,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-25,25,100000,3,9.14,5082.0,1.0
152,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-25,25,100000,1,6.81,3453.0,1.0
153,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-25,25,100000,4,8.24,4774.0,1.0
154,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-25,25,100000,2,8.46,4622.0,1.0
155,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-100,100,100000,3,8.49,4030.0,1.0
156,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-100,100,100000,0,8.26,3911.0,1.0
157,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-100,100,100000,4,8.45,4030.0,1.0
158,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-100,100,100000,1,8.13,3699.0,1.0
159,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-100,100,100000,2,7.25,3480.0,1.0
160,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-130,130,100000,0,8.7,5127.0,1.0
161,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-130,130,100000,3,9.16,5810.0,1.0
162,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-130,130,100000,1,9.01,5261.0,1.0
163,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-130,130,100000,4,9.18,5696.0,1.0
164,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-130,130,100000,2,9.52,5710.0,1.0
165,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-30,30,100000,0,8.35,4859.0,1.0
166,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-30,30,100000,3,8.33,4809.0,1.0
167,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-30,30,100000,1,8.32,4712.0,1.0
168,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-30,30,100000,4,8.25,4674.0,1.0
169,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-30,30,100000,2,8.44,4774.0,1.0
170,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-40,40,100000,0,9.41,7391.0,1.0
171,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-40,40,100000,3,8.92,7037.0,1.0
172,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-40,40,100000,4,9.35,7314.0,1.0
173,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-40,40,100000,1,9.06,7182.0,1.0
174,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-40,40,100000,2,8.93,7013.0,1.0
175,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-130,130,100000,0,8.84,5325.0,1.0
176,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-130,130,100000,3,8.27,4982.0,1.0
177,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-130,130,100000,1,8.41,5067.0,1.0
178,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-130,130,100000,4,9.11,5525.0,1.0
179,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-130,130,100000,2,9.26,5609.0,1.0
180,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-65,65,100000,3,8.43,6285.0,1.0
181,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-65,65,100000,0,8.15,5703.0,1.0
182,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-65,65,100000,4,9.6,6941.0,1.0
183,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-65,65,100000,1,9.31,6652.0,1.0
184,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-65,65,100000,2,9.07,6585.0,1.0
185,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-65,65,100000,0,8.55,5984.0,1.0
186,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-65,65,100000,3,9.25,6653.0,1.0
187,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-65,65,100000,1,7.85,5349.0,0.9987515605493134
188,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-65,65,100000,4,9.2,6532.0,1.0
189,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-65,65,100000,2,8.99,6241.0,1.0
190,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-140,140,100000,3,9.08,6507.0,1.0
191,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-140,140,100000,0,9.219999999999999,6748.0,1.0
192,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-140,140,100000,4,9.120000000000001,6548.0,1.0
193,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-140,140,100000,1,9.04,6721.0,1.0
194,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-140,140,100000,2,9.1,6554.0,1.0
195,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-45,45,100000,0,8.99,5821.0,1.0
196,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-45,45,100000,3,9.030000000000001,5960.0,1.0
197,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-45,45,100000,1,8.5,5496.0,1.0
198,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-45,45,100000,4,9.07,5937.0,1.0
199,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-45,45,100000,2,9.21,6090.0,1.0
200,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-50,50,100000,3,9.14,7838.0,1.0
201,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-50,50,100000,0,8.11,6983.0,1.0
202,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-50,50,100000,4,8.99,7684.0,1.0
203,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-50,50,100000,1,9.219999999999999,7935.0,1.0
204,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-50,50,100000,2,9.19,8121.0,1.0
205,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-90,90,100000,0,9.23,7780.0,1.0
206,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-90,90,100000,3,9.43,8035.0,1.0
207,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-90,90,100000,1,8.14,6416.0,1.0
208,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-90,90,100000,4,9.59,7826.0,1.0
209,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-90,90,100000,2,9.68,7937.0,1.0
210,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-40,40,100000,3,9.65,7777.0,1.0
211,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-40,40,100000,0,9.06,7325.0,1.0
212,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-40,40,100000,1,9.43,7498.0,1.0
213,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-40,40,100000,4,9.23,7373.0,1.0
214,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-40,40,100000,2,8.52,6557.0,1.0
215,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-15,15,100000,3,9.1,5175.0,1.0
216,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-15,15,100000,0,6.43,3295.0,1.0
217,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-15,15,100000,1,8.59,4818.0,1.0
218,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-15,15,100000,4,9.26,5330.0,1.0
219,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-15,15,100000,2,9.26,5231.0,1.0
220,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-5,5,100000,0,6.97,3192.0,1.0
221,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-5,5,100000,3,8.6,3960.0,1.0
222,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-5,5,100000,1,7.84,3402.0,1.0
223,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-5,5,100000,4,8.55,4105.0,1.0
224,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-5,5,100000,2,8.530000000000001,3948.0,1.0
225,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-90,90,100000,0,9.07,7506.0,1.0
226,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-90,90,100000,3,9.280000000000001,7684.0,1.0
227,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-90,90,100000,1,8.49,7210.0,1.0
228,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-90,90,100000,4,8.96,7270.0,1.0
229,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-90,90,100000,2,9.969999999999999,8395.0,1.0
230,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-75,75,100000,3,8.61,5336.0,1.0
231,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-75,75,100000,0,8.2,5044.0,1.0
232,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-75,75,100000,1,7.05,4063.0,1.0
233,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-75,75,100000,4,9.29,5775.0,1.0
234,gridworld_drqn_2_16_scratch,DRQN-FTA-Gridworld-75,75,100000,2,8.49,5254.0,1.0
235,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-150,150,100000,0,8.68,4674.0,1.0
236,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-150,150,100000,3,8.17,4395.0,1.0
237,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-150,150,100000,4,9.18,4978.0,1.0
238,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-150,150,100000,1,8.7,4780.0,1.0
239,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-150,150,100000,2,7.75,4100.0,1.0
240,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-155,155,100000,3,8.3,3740.0,1.0
241,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-155,155,100000,0,9.08,4044.0,1.0
242,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-155,155,100000,1,9.2,4242.0,1.0
243,gridworld_drqn_2_16_scratch,DRQN-ReLU-Gridworld-155,155,100000,4,8.23,3712.0,1.0
