,Environment,Algorithm,Goal,Steps,Run,AUC,Return,Successes
126,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-135,135,100000,0,9.13,5396.0,1.0
127,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-135,135,100000,1,9.36,5530.0,1.0
128,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-135,135,100000,4,9.72,5639.0,1.0
129,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-135,135,100000,2,9.62,5499.0,1.0
130,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-0,0,100000,3,9.17,3931.0,1.0
131,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-0,0,100000,0,9.24,3887.0,1.0
132,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-0,0,100000,4,10.0,4238.0,1.0
133,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-0,0,100000,1,9.96,3985.0,1.0
134,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-0,0,100000,2,9.94,4112.0,1.0
135,gridworld_drqn_2_16_transfer,DRQNAux-FTA-Gridworld-65,65,100000,0,9.43,6723.0,1.0
136,gridworld_drqn_2_16_transfer,DRQNAux-FTA-Gridworld-65,65,100000,3,9.33,6811.0,1.0
137,gridworld_drqn_2_16_transfer,DRQNAux-FTA-Gridworld-65,65,100000,4,9.69,6965.0,1.0
138,gridworld_drqn_2_16_transfer,DRQNAux-FTA-Gridworld-65,65,100000,1,9.48,6892.0,1.0
139,gridworld_drqn_2_16_transfer,DRQNAux-FTA-Gridworld-65,65,100000,2,9.58,6890.0,1.0
140,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-110,110,100000,3,9.97,7912.0,1.0
141,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-110,110,100000,0,9.98,8031.0,1.0
142,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-110,110,100000,4,10.0,8136.0,1.0
143,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-110,110,100000,1,9.81,6891.0,1.0
144,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-110,110,100000,2,10.0,8175.0,1.0
145,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-35,35,100000,0,9.17,5580.0,1.0
146,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-35,35,100000,3,9.12,5524.0,1.0
147,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-35,35,100000,1,9.93,6046.0,1.0
148,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-35,35,100000,4,9.55,5739.0,1.0
149,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-35,35,100000,2,9.5,5814.0,1.0
150,gridworld_drqn_2_16_transfer,DRQNAux-FTA-Gridworld-0,0,100000,0,8.82,3546.0,1.0
151,gridworld_drqn_2_16_transfer,DRQNAux-FTA-Gridworld-0,0,100000,3,9.38,3808.0,1.0
152,gridworld_drqn_2_16_transfer,DRQNAux-FTA-Gridworld-0,0,100000,1,9.2,3777.0,1.0
153,gridworld_drqn_2_16_transfer,DRQNAux-FTA-Gridworld-0,0,100000,4,8.06,3229.0,1.0
154,gridworld_drqn_2_16_transfer,DRQNAux-FTA-Gridworld-0,0,100000,2,8.75,3433.0,1.0
155,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-70,70,100000,3,9.99,9134.0,0.9989816700610998
156,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-70,70,100000,0,10.0,8947.0,1.0
157,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-70,70,100000,1,9.92,8297.0,1.0
158,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-70,70,100000,4,9.96,9169.0,1.0
159,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-70,70,100000,2,9.99,9165.0,1.0
160,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-170,170,100000,0,9.62,3976.0,1.0
161,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-170,170,100000,3,9.85,4193.0,0.9979591836734694
162,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-170,170,100000,1,5.92,1603.0,0.9870466321243524
163,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-170,170,100000,4,9.18,3868.0,1.0
164,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-170,170,100000,2,8.41,3373.0,0.99581589958159
165,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-100,100,100000,0,9.68,4553.0,0.9980430528375732
166,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-100,100,100000,3,9.25,4317.0,1.0
167,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-100,100,100000,1,9.95,4621.0,1.0
168,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-100,100,100000,4,9.64,4564.0,1.0
169,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-100,100,100000,2,9.26,4485.0,1.0
170,gridworld_drqn_2_16_transfer,DRQNAux-FTA-Gridworld-110,110,100000,3,9.9,7736.0,1.0
171,gridworld_drqn_2_16_transfer,DRQNAux-FTA-Gridworld-110,110,100000,0,8.42,6905.0,1.0
172,gridworld_drqn_2_16_transfer,DRQNAux-FTA-Gridworld-110,110,100000,1,9.73,7967.0,1.0
173,gridworld_drqn_2_16_transfer,DRQNAux-FTA-Gridworld-110,110,100000,4,9.53,7476.0,1.0
174,gridworld_drqn_2_16_transfer,DRQNAux-FTA-Gridworld-110,110,100000,2,9.32,7231.0,1.0
175,gridworld_drqn_2_16_transfer,DRQNAux-FTA-Gridworld-35,35,100000,0,8.83,5271.0,1.0
176,gridworld_drqn_2_16_transfer,DRQNAux-FTA-Gridworld-35,35,100000,3,9.84,5640.0,1.0
177,gridworld_drqn_2_16_transfer,DRQNAux-FTA-Gridworld-35,35,100000,4,9.29,5346.0,1.0
178,gridworld_drqn_2_16_transfer,DRQNAux-FTA-Gridworld-35,35,100000,1,9.44,5781.0,1.0
179,gridworld_drqn_2_16_transfer,DRQNAux-FTA-Gridworld-35,35,100000,2,8.89,5104.0,1.0
180,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-115,115,100000,0,8.0,2877.0,0.9977628635346756
181,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-115,115,100000,3,8.74,3528.0,1.0
182,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-115,115,100000,4,8.2,2876.0,0.9977477477477478
183,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-115,115,100000,1,3.92,699.0,0.871900826446281
184,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-115,115,100000,2,7.91,2862.0,1.0
185,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-70,70,100000,3,10.0,9217.0,1.0
186,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-70,70,100000,0,10.0,9178.0,1.0
187,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-70,70,100000,1,9.99,9479.0,1.0
188,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-70,70,100000,4,10.0,9562.0,1.0
189,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-70,70,100000,2,10.0,9295.0,1.0
190,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-160,160,100000,3,9.89,5848.0,0.9969742813918304
191,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-160,160,100000,0,9.45,5309.0,1.0
192,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-160,160,100000,1,7.960000000000001,3020.0,0.9982758620689656
193,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-160,160,100000,4,9.84,5723.0,1.0
194,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-160,160,100000,2,8.61,4598.0,1.0
195,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-25,25,100000,3,9.8,5502.0,1.0
196,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-25,25,100000,0,9.89,5524.0,1.0
197,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-25,25,100000,4,9.49,5432.0,1.0
198,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-25,25,100000,1,9.57,5487.0,1.0
199,gridworld_drqn_2_16_transfer,DRQNAux-ReLU-Gridworld-25,25,100000,2,9.99,5692.0,1.0
200,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-165,165,100000,0,8.27,4029.0,1.0
201,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-165,165,100000,3,8.64,4099.0,1.0
202,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-165,165,100000,4,7.640000000000001,3513.0,1.0
203,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-165,165,100000,1,7.5,3667.0,1.0
204,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-165,165,100000,2,8.55,3945.0,1.0
205,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-95,95,100000,3,8.81,5076.0,1.0
206,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-95,95,100000,0,9.09,5257.0,1.0
207,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-95,95,100000,1,8.43,4989.0,1.0
208,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-95,95,100000,4,9.31,5361.0,0.9984591679506932
209,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-95,95,100000,2,9.8,5692.0,1.0
210,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-20,20,100000,0,10.0,6645.0,1.0
211,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-20,20,100000,3,9.99,6581.0,1.0
212,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-20,20,100000,4,9.88,6295.0,1.0
213,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-20,20,100000,1,9.74,6058.0,1.0
214,gridworld_drqn_2_16_transfer,DRQN-ReLU-Gridworld-20,20,100000,2,9.94,6350.0,1.0
215,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-115,115,100000,3,9.01,3642.0,1.0
216,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-115,115,100000,0,8.22,3484.0,0.9978902953586498
217,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-115,115,100000,1,9.17,3703.0,1.0
218,gridworld_drqn_2_16_transfer,DRQN-FTA-Gridworld-115,115,100000,4,8.89,3660.0,1.0
